station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],유분[mg/L]
부산연안1_환경관리,2011-02-23,129.16944,35.14722,18.8,382.232,34.41,11.5,0.841,4.9,8.96,8.11536,291.76,6.874,21.731,73.276,,110.432,0.29889,30.282,70.463,
부산연안1_환경관리,2011-05-18,129.16944,35.14722,19.0,283.74,34.056,12.32,1.769,34.0,8.30363,8.24,302.921,8.16708,16.373,80.7453,,110.37,0.455976,21.4576,21.7437,
부산연안1_환경관리,2011-08-03,129.16944,35.14722,17.0,275.996,33.339,14.8398,2.6708,14.5,7.064,8.06,1311.32,5.201,17.1275,128.093,,149.94,0.618823,16.646,29.233,
부산연안1_환경관리,2011-11-09,129.16944,35.14722,13.0,262.325,32.9057,18.6716,0.8438,5.4,7.29881,7.98,304.024,6.132,12.6635,45.892,,95.011,0.463982,42.987,17.3135,
부산연안2_환경관리,2011-02-23,129.14056,35.14806,10.8,443.864,34.32,11.23,1.247,11.4,8.89,8.08634,168.784,8.442,28.458,90.678,,158.956,0.577854,59.836,77.903,
부산연안2_환경관리,2011-05-18,129.14056,35.14806,18.0,283.039,34.043,12.36,1.102,5.1,8.38807,8.24,312.58,8.5962,17.2774,86.6437,,119.572,0.400022,24.3324,18.8632,
부산연안2_환경관리,2011-08-03,129.14056,35.14806,11.0,255.941,32.7711,17.3488,4.437,4.7,7.6156,8.12,1120.03,5.95,9.2535,93.884,,109.41,0.554798,9.576,14.57,
부산연안2_환경관리,2011-11-09,129.14056,35.14806,9.0,258.503,32.9199,18.6699,1.3078,9.8,7.15195,7.95,348.684,5.866,12.8805,41.02,,86.492,0.607976,39.606,22.351,
부산연안3_환경관리,2011-02-23,129.12639,35.14611,8.8,440.699,34.39,11.15,0.8672,8.5,8.73,8.09601,183.344,8.134,20.553,78.19,,142.912,0.49815,56.588,79.639,
부산연안3_환경관리,2011-05-18,129.12639,35.14611,9.0,311.712,33.995,12.71,1.363,5.9,8.12501,8.24,288.269,9.13006,16.5336,86.1426,,136.857,0.551908,41.5842,19.6685,
부산연안3_환경관리,2011-08-03,129.12639,35.14611,9.0,269.262,32.8943,16.8285,3.567,6.7,8.09343,8.14,1461.33,5.25,9.2845,94.318,,113.386,0.610818,13.818,16.647,
부산연안3_환경관리,2011-11-09,129.12639,35.14611,11.0,265.545,32.8698,18.656,0.667,5.7,7.16771,7.91,326.928,5.964,13.8725,43.134,,88.004,0.527979,38.906,19.53,
부산연안4_환경관리,2011-02-23,129.09278,35.08583,14.7,483.692,34.41,10.88,1.4472,13.3,8.87,8.04765,180.46,7.42,20.243,80.78,,149.24,0.89667,61.04,84.227,
부산연안4_환경관리,2011-05-18,129.09278,35.08583,13.0,273.165,33.886,13.26,2.2358,6.8,8.49158,8.25,233.015,7.32609,13.9708,66.9584,,106.011,0.471996,31.7263,19.2349,
부산연안4_환경관리,2011-08-03,129.09278,35.08583,14.0,250.586,33.4162,13.5696,4.0048,6.8,7.29957,8.1,1456.56,6.286,20.196,110.089,,140.973,0.682837,24.598,21.793,
부산연안4_환경관리,2011-11-08,129.09278,35.08583,14.0,279.146,32.9208,18.4395,0.6408,4.3,7.21816,8.1,351.344,6.881,17.7165,53.032,,90.083,0.607976,30.17,19.3905,
부산연안5_환경관리,2011-02-21,129.04583,35.0475,21.0,391.178,34.47,11.91,0.87,7.0,8.32,8.11536,170.856,5.292,19.561,61.698,,76.51,0.89667,9.52,82.367,
부산연안5_환경관리,2011-05-16,129.04583,35.0475,22.5,215.035,34.277,13.02,0.87,11.7,8.5478,8.18,221.993,6.74771,15.2835,28.0926,,86.527,0.447945,51.6867,20.9074,
부산연안5_환경관리,2011-08-02,129.04583,35.0475,26.0,408.59,33.9387,13.9457,7.7196,10.3585,6.95932,8.07,1015.52,6.811,24.397,152.348,,181.874,1.50699,22.715,54.969,
부산연안5_환경관리,2011-11-10,129.04583,35.0475,23.0,257.887,33.1734,18.0578,0.87,7.0,6.6233,8.13,416.108,10.052,16.089,34.643,,61.439,0.559978,16.744,20.956,
부산연안6_환경관리,2011-02-21,129.01222,35.03472,25.0,383.551,34.46,11.84,0.87,6.3,8.82,8.12503,155.708,5.46,18.383,62.538,,94.794,1.29519,26.796,77.841,
부산연안6_환경관리,2011-05-16,129.01222,35.03472,24.0,279.776,34.256,12.99,1.537,12.7,8.07963,8.2,235.778,6.95427,14.4708,35.3876,,95.1171,0.519933,52.7752,32.7395,
부산연안6_환경관리,2011-08-02,129.01222,35.03472,25.0,280.476,34.0596,14.2291,1.566,10.7,6.80255,8.04,1110.1,13.153,20.336,129.094,,155.477,0.450772,13.23,44.082,
부산연안6_환경관리,2011-11-10,129.01222,35.03472,25.0,241.745,33.1337,18.4378,1.3078,16.7,6.98691,8.18,322.294,7.868,11.315,24.325,,62.377,0.703972,30.184,23.653,
부산연안H1_항만,2011-02-21,129.0577778,35.11055556,15.0,451.601,34.14,9.89,0.474239,11.2,8.86,7.98961,185.164,6.86,16.399,67.578,,181.958,0.614147,107.52,43.152,
부산연안H1_항만,2011-08-02,129.0577778,35.11055556,10.0,320.894,32.6741,16.3677,4.959,9.2,7.5814,8.07,1374.59,6.783,17.453,111.783,,177.212,0.736045,58.646,30.163,
부산연안H2_항만,2011-02-21,129.0325,35.08472222,6.0,314.446,34.3,10.87,0.243097,5.0,8.82,8.03798,157.696,6.916,17.36,67.144,,135.954,0.187304,61.894,28.923,
부산연안H2_항만,2011-08-02,129.0325,35.08472222,7.0,215.061,31.0649,23.1075,7.859,5.4,9.06173,8.31,1231.44,3.031,0.496,20.531,,41.748,1.23207,18.186,14.849,
부산연안H3_항만,2011-02-21,129.0022222,35.06583333,12.8,313.083,34.34,11.87,0.446342,6.3,8.91,8.10569,209.944,6.986,23.095,96.656,,145.796,0.211216,42.154,26.102,
부산연안H3_항만,2011-08-02,129.0022222,35.06583333,12.0,296.87,32.8419,18.4527,1.8008,7.2,5.96792,8.06,1764.73,8.897,27.4195,99.974,,154.413,0.394691,45.542,29.822,
사천연안1_연안,2011-02-21,128.0513889,34.90444444,17.0,202.568,33.63,6.36,1.537,9.28571,10.5069,8.10009,37.744,0.756,12.183,2.772,,21.098,1.64337,17.57,19.189,
사천연안1_연안,2011-05-19,128.0513889,34.90444444,28.0,258.751,33.3832,15.0906,2.929,7.0,8.06834,8.2,361.044,3.45361,14.7788,53.9767,,85.9548,0.746246,28.5245,51.5717,
사천연안1_연안,2011-08-04,128.0513889,34.90444444,12.0,234.794,31.4,22.16,1.5922,7.375,5.65196,8.01,944.496,13.02,15.593,66.5,,112.952,0.778403,33.432,23.25,
사천연안1_연안,2011-11-07,128.0513889,34.90444444,9.0,312.011,32.41,18.72,2.7784,2.8,6.4875,7.87,665.308,14.483,30.225,65.793,,148.036,0.970629,67.76,34.1155,
사천연안1_연안,2011-11-08,128.0513889,34.90444444,17.0,265.6,32.47,16.82,3.82,5.2,5.83,8.08,411.2,11.7,17.6,60.0,,102.0,1.09,30.4,30.3,
사천연안2_연안,2011-02-21,128.1,34.90888889,20.0,240.373,33.73,6.35,2.001,6.28571,10.5902,8.10009,35.112,0.616,11.129,2.296,,21.532,1.32733,18.62,25.606,
사천연안2_연안,2011-05-19,128.1,34.90888889,18.0,226.283,33.5437,15.4695,5.133,10.2,8.41807,8.233,69.333,0.651887,15.2162,6.12551,,18.8146,0.922147,12.0372,50.4566,
사천연안2_연안,2011-08-04,128.1,34.90888889,18.6,179.424,32.21,21.68,1.4154,5.875,5.88649,8.04,843.472,10.416,10.478,28.231,,50.981,1.41819,12.334,19.282,
사천연안2_연안,2011-11-07,128.1,34.90888889,16.5,354.83,32.72,18.6,1.5922,5.0,6.29124,7.94,602.994,13.398,25.141,47.194,,120.617,0.890632,60.025,35.8205,
사천연안2_연안,2011-11-08,128.1,34.90888889,17.5,261.3,32.74,16.97,5.27,5.6,5.16,8.11,359.0,9.3,15.0,51.8,,87.3,1.41,26.3,30.7,
사천연안3_연안,2011-02-21,128.125,34.875,16.0,184.104,33.91,6.9,2.871,5.28571,10.841,8.13898,26.264,0.448,12.555,1.274,,18.732,1.12981,17.01,22.475,
사천연안3_연안,2011-05-19,128.125,34.875,13.0,274.551,33.9926,14.2661,4.002,7.7,8.31408,8.214,241.062,1.78922,13.7477,9.91849,,25.3202,0.842192,13.6125,40.2043,
사천연안3_연안,2011-08-04,128.125,34.875,13.8,153.594,32.7,20.58,1.8532,1.125,6.34994,8.09,695.772,7.392,6.9595,17.472,,41.174,1.3702,16.31,11.563,
사천연안3_연안,2011-11-07,128.125,34.875,13.8,292.439,32.83,18.3,2.1984,3.0,6.40619,7.99,501.354,11.984,20.2585,32.9,,90.713,0.92263,45.829,33.015,
사천연안3_연안,2011-11-08,128.125,34.875,12.6,253.1,32.83,16.89,3.6,5.0,5.14,8.14,308.8,9.3,11.6,46.0,,70.1,0.56,14.8,22.4,
사천연안4_연안,2011-02-21,128.1244444,34.89277778,17.0,198.106,33.92,6.82,1.566,8.0,11.3739,8.13898,33.096,0.728,12.555,1.4,,25.592,0.932294,23.464,20.088,
사천연안4_연안,2011-05-19,128.1244444,34.89277778,14.0,229.715,33.9219,14.7415,4.698,32.0,8.13885,8.229,210.391,0.707367,13.1541,4.1519,,14.3105,0.97012,9.45127,47.638,
사천연안4_연안,2011-08-04,128.1244444,34.89277778,14.6,183.792,32.64,20.79,1.8214,5.25,5.7196,8.02,858.396,11.648,10.5865,29.344,,57.05,1.11429,16.058,16.461,
사천연안4_연안,2011-11-07,128.1244444,34.89277778,12.5,277.004,33.04,18.17,1.8214,3.5,6.67217,8.0,516.068,11.634,18.8945,34.93,,89.824,0.842634,43.26,28.613,
사천연안4_연안,2011-11-08,128.1244444,34.89277778,13.9,264.0,32.76,16.89,6.38,9.4,5.86,8.11,314.4,7.8,10.7,41.4,,57.0,1.01,7.8,29.2,
사천연안H1_항만,2011-02-21,128.0825,34.92,11.5,198.853,33.69,6.65,0.138264,9.2,10.5157,8.10009,5.908,0.882,13.206,1.988,,20.342,0.454296,17.472,25.203,
사천연안H1_항만,2011-08-04,128.0825,34.92,7.0,384.909,30.55,23.44,1.9112,4.625,5.53722,7.99,1166.69,9.709,20.088,127.484,,207.438,0.827213,70.245,23.219,
삼척연안1_연안,2011-02-24,129.2475,37.39916667,58.0,258.287,33.8,3.01,0.2058,3.4,10.0458,8.1,473.872,3.472,14.229,52.08,,92.932,0.355536,37.38,24.707,
삼척연안1_연안,2011-05-04,129.2475,37.39916667,64.0,331.658,34.0,3.93,0.899,3.4,8.72233,8.06,379.09,1.80319,17.4096,143.727,,180.768,0.893333,35.2381,58.386,
삼척연안1_연안,2011-08-05,129.2475,37.39916667,47.0,177.324,33.7861,6.0638,0.87,3.2,10.0458,8.1,127.162,1.435,7.223,9.94,,31.85,0.415859,20.475,14.787,
삼척연안1_연안,2011-11-03,129.2475,37.39916667,59.0,296.429,34.0449,3.8697,0.232,5.0,8.10045,8.09,432.768,2.996,19.871,149.996,,204.456,0.608402,51.464,24.8775,
삼척연안2_연안,2011-02-24,129.2022222,37.43,17.0,295.653,34.0,6.23,0.638,3.0,9.45584,8.11,380.576,3.262,17.112,61.656,,101.948,0.79008,37.03,31.744,
삼척연안2_연안,2011-05-04,129.2022222,37.43,17.0,213.761,34.28,11.99,1.102,5.8,9.0253,8.22,73.2744,1.31395,6.18028,17.7504,,41.7401,0.853333,22.6758,30.1687,
삼척연안2_연안,2011-08-05,129.2022222,37.43,17.0,284.788,32.9297,17.6103,2.2592,4.8,9.45584,8.11,34.664,0.329,0.279,5.201,,15.365,1.0823,9.835,14.477,
삼척연안2_연안,2011-11-03,129.2022222,37.43,21.0,189.168,33.465,17.6772,1.5398,3.6,7.74964,8.23,173.082,2.247,5.797,26.194,,25.641,0.656433,2.8,15.159,
삼척연안3_연안,2011-02-24,129.2130556,37.42638889,31.0,263.76,33.89,5.06,0.667,2.6,9.50367,8.11,405.244,3.248,18.166,62.86,,105.644,0.459594,39.536,26.536,
삼척연안3_연안,2011-05-04,129.2130556,37.42638889,31.0,215.722,34.42,5.97,0.667,3.4,8.92963,8.22,132.885,1.43975,8.5906,24.5135,,53.9741,0.333333,28.0209,33.359,
삼척연안3_연안,2011-08-05,129.2130556,37.42638889,30.0,184.45,33.2479,15.4348,0.899,3.0,9.50367,8.11,38.164,0.175,0.2945,2.121,,19.033,0.703761,16.737,9.207,
삼척연안3_연안,2011-11-03,129.2130556,37.42638889,31.0,234.892,33.8569,10.8288,1.102,4.0,7.30316,8.18,260.176,5.586,13.609,62.251,,124.929,0.400264,57.092,22.9245,
삼척연안4_연안,2011-02-24,129.3669444,37.23333333,46.0,285.278,33.9,3.59,0.203,2.4,9.39205,8.06,437.808,2.842,18.631,69.776,,111.23,0.37825,38.612,33.232,
삼척연안4_연안,2011-05-04,129.3669444,37.23333333,53.0,308.098,34.24,4.58,0.2058,4.8,8.96152,8.06,379.953,2.1806,15.9606,138.137,,167.031,0.0933333,26.7127,54.9789,
삼척연안4_연안,2011-08-06,129.3669444,37.23333333,50.0,169.036,33.5481,13.2427,0.638,4.4,9.39205,8.06,78.666,0.595,0.1705,16.548,,27.244,0.282571,10.101,10.757,
삼척연안4_연안,2011-11-03,129.3669444,37.23333333,51.0,301.126,33.9708,2.9694,0.2058,2.6,8.77017,8.07,470.498,1.274,20.801,157.451,,211.267,0.352233,52.542,25.9315,
삼척연안H1_항만,2011-02-11,129.1916667,37.43555556,10.0,195.3,34.06,7.85,0.87,6.8,9.31,8.23,233.5,3.2,13.9,93.2,,105.8,0.47,9.3,19.9,
삼척연안H1_항만,2011-02-24,129.1916667,37.43555556,10.0,170.037,34.06,7.85,0.638,2.0,9.59935,8.12,331.94,3.696,10.447,56.336,,75.6,0.711072,15.568,12.803,
삼척연안H1_항만,2011-08-05,129.1916667,37.43555556,9.0,206.927,32.1449,19.2331,4.002,4.2,8.77017,8.22,442.134,1.036,0.8215,26.67,,42.728,1.27957,15.022,8.556,
삼척연안H2_항만,2011-02-12,129.3444444,37.22777778,8.4,171.2,34.04,8.12,1.31,4.4,8.99,8.21,244.2,2.2,12.0,67.9,,72.8,0.41,2.7,16.8,
삼척연안H2_항만,2011-02-24,129.3444444,37.22777778,9.0,150.079,34.04,8.12,0.667,3.0,9.2326,8.13,389.256,2.464,10.788,38.794,,52.948,0.869088,11.69,20.615,
삼척연안H2_항만,2011-08-06,129.3444444,37.22777778,8.0,172.347,32.698,20.1686,1.131,2.8,8.03666,8.19,482.846,0.413,0.4495,15.211,,27.335,0.959675,11.711,5.456,
서귀포연안1_연안,2011-02-22,126.6611111,33.2625,40.0,349.79,34.5003,14.9892,0.841,5.0,9.12622,8.09799,290.472,4.452,9.517,37.072,,49.126,0.634432,7.602,37.944,
서귀포연안1_연안,2011-05-17,126.6611111,33.2625,31.0,227.418,34.0716,14.9568,0.0,3.0,7.92,8.35775,183.348,1.3525,7.11544,15.7891,,40.9206,0.469539,23.779,20.5358,
서귀포연안1_연안,2011-08-10,126.6611111,33.2625,29.6,239.12,32.25,21.17,1.2152,3.8,7.50672,8.17,520.1,3.983,5.177,69.461,,99.736,2.08671,26.292,10.261,
서귀포연안1_연안,2011-11-03,126.6611111,33.2625,30.0,103.264,34.2803,21.392,2.2274,1.8,7.60068,8.29,124.936,1.211,2.604,15.169,,22.666,0.607976,6.286,11.036,
서귀포연안2_연안,2011-02-23,126.4125,33.22944444,33.0,312.644,34.4981,14.8253,1.9954,2.9,9.31626,8.10583,159.768,4.186,8.99,36.54,,51.8,1.03095,11.074,33.852,
서귀포연안2_연안,2011-05-18,126.4125,33.22944444,26.0,233.231,34.1807,15.3687,0.435,2.8,8.63,8.35384,164.672,1.42221,7.11544,17.0952,,54.7804,0.94975,36.2629,19.6995,
서귀포연안2_연안,2011-08-11,126.4125,33.22944444,23.6,253.106,31.57,23.18,1.1862,3.0,6.95882,8.25,438.088,3.052,2.6195,56.931,,90.286,0.757834,30.303,9.982,
서귀포연안2_연안,2011-11-02,126.4125,33.22944444,23.0,61.824,34.2202,22.586,2.2274,3.5,7.20595,8.29,116.9,1.127,1.4105,14.14,,15.547,0.703972,0.28,9.982,
서귀포연안3_연안,2011-02-22,126.5669444,33.22944444,41.0,348.339,34.4965,14.9712,0.812,5.8,9.03,8.09407,186.508,4.326,8.587,36.33,,67.116,0.975439,26.46,41.013,
서귀포연안3_연안,2011-05-17,126.5669444,33.22944444,55.0,286.611,34.0814,15.0017,0.638,2.4,8.03,8.27542,179.47,1.71502,6.61611,23.0217,,78.2253,0.341483,53.4885,25.1819,
서귀포연안3_연안,2011-08-10,126.5669444,33.22944444,6.8,276.843,33.64,16.96,1.0122,8.4,6.85837,8.1,515.76,3.017,13.2835,110.047,,131.257,3.30351,18.193,17.608,
서귀포연안3_연안,2011-11-02,126.5669444,33.22944444,50.0,95.718,34.2748,22.0034,1.0992,3.4,6.858,8.28,185.584,1.897,2.542,26.166,,41.335,0.671974,13.272,8.9125,
서귀포연안H1_항만,2011-02-22,126.5652778,33.23638889,6.0,149.904,34.4063,14.8838,2.55421,6.55,9.2896,8.09113,182.336,3.416,12.679,56.406,,80.682,2.35435,20.86,15.0,
서귀포연안H1_항만,2011-08-10,126.5652778,33.23638889,7.6,311.374,30.77,25.5,1.044,3.2,6.66632,8.25,769.748,2.807,4.5415,112.42,,162.323,0.442694,47.096,13.516,
섬진강하구1_하구역,2011-07-22,127.77,35.0425,6.0,1429.85,,25.17,3.5698,1.8,5.03,7.16,4079.75,6.45373,22.1596,,,1395.49,1.57562,64.8946,25.134,
섬진강하구10_하구역,2011-03-17,127.77639,34.92667,8.0,111.076,,,5.4,156.408,8.19,,16.616,55.636,,5.082,,50.358,9.22,2.30239,9.517,
섬진강하구10_하구역,2011-07-22,127.77639,34.92667,9.0,520.548,30.17,20.52,3.596,14.1,5.45,8.03,908.09,27.7637,10.3534,183.071,,257.854,1.40766,47.0197,23.498,
섬진강하구2_하구역,2011-07-22,127.77778,35.02583,7.0,1340.19,,23.76,1.537,3.2,5.35,7.79,2694.15,19.5135,24.7176,,,934.737,1.58362,119.992,25.289,
섬진강하구3_하구역,2011-03-17,127.78639,35.01667,6.3,328.678,,,4.9,561.12,7.99,,33.139,19.6,,12.418,,296.66,10.56,3.02188,3.844,
섬진강하구3_하구역,2011-07-22,127.78639,35.01667,6.0,863.562,,23.41,9.8656,4.0,5.46,7.86,2472.62,19.9364,21.5057,,,843.386,1.58362,109.569,23.002,
섬진강하구4_하구역,2011-03-17,127.77778,34.99,4.5,275.072,,,2.3,504.28,8.14,,19.809,27.328,,10.752,,236.992,10.3,2.30239,4.247,
섬진강하구4_하구역,2011-07-22,127.77778,34.99,5.5,994.184,,22.96,10.3296,4.9,5.73,8.0,2480.18,17.9762,18.6792,,,981.147,1.60762,86.2397,22.289,
섬진강하구5_하구역,2011-03-17,127.77306,34.98361,9.5,220.318,,,9.6,365.624,8.02,,17.484,52.822,,8.47,,159.026,10.01,3.02188,6.169,
섬진강하구5_하구역,2011-07-22,127.77306,34.98361,7.0,898.016,,22.97,2.03,8.2,5.75,8.04,2356.72,20.1728,17.2967,,,810.239,1.59962,85.1433,23.994,
섬진강하구6_하구역,2011-03-17,127.7625,34.97222,6.0,159.068,,,5.9,491.316,8.12,,17.081,58.478,,6.202,,94.388,9.45,2.38233,9.3,
섬진강하구6_하구역,2011-07-22,127.7625,34.97222,5.0,768.208,,23.33,3.335,8.3,5.93,8.03,2116.17,19.9364,16.3136,,,735.278,2.06351,80.4247,24.335,
섬진강하구7_하구역,2011-03-17,127.75056,34.95778,7.0,124.166,,,5.9,488.068,8.16,,20.46,54.376,,5.152,,64.638,9.3,2.22244,9.176,
섬진강하구7_하구역,2011-07-22,127.75056,34.95778,5.5,786.296,,22.98,5.8,10.2,5.77,8.04,1997.64,20.6316,15.8835,579.461,,678.228,1.89555,78.1348,30.628,
섬진강하구8_하구역,2011-03-17,127.77222,34.95278,4.0,122.024,,,5.8,179.256,8.19,,21.359,54.726,,5.124,,62.174,9.28,2.46228,9.362,
섬진강하구8_하구역,2011-07-22,127.77222,34.95278,4.0,738.654,27.53,22.42,2.465,7.2,6.07,8.11,1496.41,23.7736,13.7022,381.183,,461.885,1.50364,56.9288,29.667,
섬진강하구9_하구역,2011-03-17,127.77111,34.94083,5.0,97.664,,,6.3,364.588,8.15,,15.438,50.512,,4.046,,43.106,9.11,2.10253,9.021,
섬진강하구9_하구역,2011-07-22,127.77111,34.94083,4.5,561.274,28.03,22.13,3.335,6.8,6.01,8.11,1183.98,24.0655,13.057,303.429,,382.119,1.46365,54.625,26.815,
성산연안1_연안,2011-02-22,126.9386111,33.48,13.0,239.516,34.5973,13.3726,0.638,7.8,9.86,8.10093,193.004,4.186,11.656,51.016,,64.148,1.52264,8.946,26.753,
성산연안1_연안,2011-05-16,126.9386111,33.48,17.0,243.484,34.1555,15.1814,0.0,2.3,8.23,8.37932,196.358,2.39824,6.9906,26.7607,,45.8899,0.51756,16.7309,24.7482,
성산연안1_연안,2011-08-10,126.9386111,33.48,13.5,266.021,31.43,23.28,2.2882,2.9,6.99381,8.22,494.942,2.996,0.496,54.551,,85.463,0.960058,27.916,15.655,
성산연안1_연안,2011-11-03,126.9386111,33.48,25.0,179.284,34.2293,20.2451,2.0244,2.1,6.58997,8.23,299.04,5.033,8.68,33.628,,47.271,0.463982,8.61,14.9265,
성산연안2_연안,2011-02-22,126.9386111,33.41138889,50.0,197.424,34.5871,14.7387,1.4154,4.0,9.18,8.10387,133.896,3.01,8.432,29.904,,46.34,1.50678,13.426,25.761,
성산연안2_연안,2011-05-17,126.9386111,33.41138889,43.0,241.102,34.2047,14.8494,0.0,5.4,8.59,8.36952,189.839,3.17906,7.64597,27.6927,,43.5085,0.293462,12.6367,16.7569,
성산연안2_연안,2011-08-10,126.9386111,33.41138889,46.4,264.88,32.71,19.42,1.1862,3.6,7.00671,8.15,499.394,3.857,7.967,78.61,,107.338,0.768047,24.871,14.198,
성산연안2_연안,2011-11-03,126.9386111,33.41138889,46.0,175.784,34.2102,20.211,1.9954,3.3,6.48592,8.22,284.2,5.677,10.54,33.25,,42.651,0.463982,3.724,14.26,
성산연안H1_항만,2011-02-22,126.9275,33.47083333,6.0,165.29,34.3708,12.6402,2.11742,10.065,9.53,8.09603,310.016,3.22,11.408,52.696,,70.644,2.29982,14.728,13.95,
성산연안H1_항만,2011-08-10,126.9275,33.47083333,2.7,457.436,31.02,24.18,11.1154,5.2,7.00755,8.19,1077.61,5.187,0.496,82.208,,123.935,0.890721,36.54,28.489,
속초연안1_연안,2011-03-05,128.605,38.19972222,13.0,118.34,33.8,3.92,6.699,2.2,11.0983,8.2,187.264,1.19,6.231,3.85,,23.45,1.19697,18.41,13.547,
속초연안1_연안,2011-05-02,128.605,38.19972222,16.0,166.627,33.7,7.84,1.3368,5.6,10.0777,8.2,38.4362,0.335419,12.4637,4.046,,12.8577,1.50667,8.47632,27.6288,
속초연안1_연안,2011-08-03,128.605,38.19972222,17.0,173.25,32.8495,17.6486,1.3602,2.2,11.0983,8.2,441.854,0.126,0.217,3.381,,14.042,0.853641,10.535,15.469,
속초연안1_연안,2011-11-01,128.605,38.19972222,15.0,193.928,33.4548,15.7061,1.7718,2.6,7.71775,8.23,177.492,2.359,5.1925,28.805,,31.654,0.469643,0.49,11.78,
속초연안2_연안,2011-03-05,128.6116667,38.21361111,24.0,130.671,33.81,3.92,5.8,5.4,10.5561,8.17,259.392,1.834,8.339,18.088,,33.068,0.841435,13.146,13.95,
속초연안2_연안,2011-05-03,128.6116667,38.21361111,23.0,182.357,33.83,5.83,1.566,4.8,10.1575,8.17,75.7608,0.614934,13.0204,18.5555,,31.6984,1.50667,12.528,27.1952,
속초연안2_연안,2011-08-03,128.6116667,38.21361111,24.0,199.906,33.0826,16.7138,1.363,3.4,10.5561,8.17,455.882,0.119,0.248,3.997,,17.136,0.565537,13.02,10.819,
속초연안2_연안,2011-11-02,128.6116667,38.21361111,22.0,204.274,33.4412,15.6667,1.566,4.6,7.81342,8.22,187.432,3.255,5.332,42.973,,58.59,0.485654,12.362,12.679,
속초연안3_연안,2011-03-05,128.6136111,38.22083333,29.0,110.515,33.84,3.33,6.96,3.0,10.9866,8.18,249.732,1.596,7.626,11.648,,25.802,1.15747,12.558,14.229,
속초연안3_연안,2011-05-03,128.6136111,38.22083333,32.0,193.619,33.94,4.28,1.7952,5.2,10.5242,8.18,77.4561,0.642886,12.9585,15.8186,,31.2275,1.82667,14.766,32.6466,
속초연안3_연안,2011-08-03,128.6136111,38.22083333,30.0,217.028,33.5186,12.1679,0.899,4.0,10.9866,8.18,501.242,0.539,1.395,13.076,,30.485,0.405196,16.87,9.114,
속초연안3_연안,2011-11-02,128.6136111,38.22083333,30.0,235.011,33.4919,12.9419,0.87,4.0,7.39883,8.19,227.164,5.124,11.7025,54.026,,80.556,0.437622,21.406,13.7485,
속초연안4_연안,2011-03-05,128.6655556,38.1175,46.0,147.222,33.84,2.84,1.334,1.2,10.1893,8.13,210.924,1.414,15.159,24.85,,35.434,0.643915,9.17,19.592,
속초연안4_연안,2011-05-02,128.6655556,38.1175,39.0,285.827,33.96,4.02,0.232,2.4,8.94557,8.1,306.35,2.41781,17.3088,107.878,,143.005,0.746667,32.7091,42.868,
속초연안4_연안,2011-08-03,128.6655556,38.1175,45.0,193.83,33.6953,7.6288,0.667,4.4,10.1893,8.13,561.946,0.616,5.58,14.406,,45.752,0.325451,30.73,10.168,
속초연안4_연안,2011-11-01,128.6655556,38.1175,36.0,303.674,34.0041,4.3847,0.232,2.4,7.94099,8.11,442.596,4.095,20.1965,155.988,,174.937,0.181453,14.854,22.5215,
속초연안H1_항만,2011-02-05,128.5977778,38.20888889,10.0,189.4,33.72,4.17,3.34,2.8,10.35,8.27,175.7,3.5,7.6,57.2,,107.1,0.47,46.4,22.1,
속초연안H1_항만,2011-03-05,128.5977778,38.20888889,10.5,149.97,33.72,4.17,16.3766,5.2,12.2145,8.29,179.564,0.756,7.316,9.492,,71.33,2.38209,61.082,24.986,
속초연안H1_항만,2011-08-03,128.5977778,38.20888889,11.0,204.092,32.5544,18.7689,4.9038,5.4,7.66991,8.17,560.154,1.281,0.992,17.486,,36.666,3.924,17.899,9.703,
속초연안H2_항만,2011-02-06,128.5883333,38.19722222,6.4,172.9,33.48,4.44,5.07,7.0,11.39,8.36,73.7,1.7,0.6,25.8,,34.9,0.86,7.4,21.0,
속초연안H2_항만,2011-03-05,128.5883333,38.19722222,6.6,421.62,33.48,4.44,,14.0,13.7931,8.44,315.224,0.98,6.324,9.632,,83.062,7.47811,72.45,57.195,
