station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
진해만5_연안,2010-11-01,128.4341667,34.9,265.956,31.4577,15.466,6.05362,0.95,8.02651,7.9,507.965,7.95005,20.2719,36.0586,7.5,75.5142,1.05165,31.5056,,41.2363
진해만6_연안,2010-02-01,128.6058333,34.91305556,790.618,32.7435,5.6055,5.23152,5.05,10.0581,8.09,17.6708,0.251476,5.15892,7.77062,2.5,20.7273,2.04595,12.7052,,32.7923
진해만6_연안,2010-05-01,128.6058333,34.91305556,309.432,31.8979,12.4957,8.59465,3.7,8.9591,8.02,247.478,1.72793,5.56257,12.3814,0.8,23.3175,1.9201,9.20816,,32.2459
진해만6_연안,2010-08-01,128.6058333,34.91305556,249.637,32.2414,24.721,2.11503,3.85,8.26289,8.1,315.572,0.862086,9.49666,0.777461,4.0,92.9728,3.54533,91.3333,,18.0855
진해만6_연안,2010-11-01,128.6058333,34.91305556,370.858,31.4323,15.8812,5.97888,2.25,7.74516,7.9,646.067,12.2356,35.3338,53.9707,5.0,123.663,1.41315,57.4567,,60.9258
진해만7_연안,2010-02-01,128.5172222,35.04611111,431.799,32.9286,5.4176,2.23461,4.25,10.2503,8.06,82.9447,2.82969,9.48147,3.70672,4.0,15.0275,1.55045,8.4911,,26.8482
진해만7_연안,2010-05-01,128.5172222,35.04611111,224.587,31.8332,13.3113,5.90415,2.7,9.66639,8.11,332.894,0.770409,1.17824,10.2146,1.2,12.3695,2.3269,1.38441,,21.0214
진해만7_연안,2010-08-01,128.5172222,35.04611111,252.589,32.1757,25.9103,0.431974,2.45,8.51811,8.23,123.981,0.765789,3.14675,0.484523,5.0,32.5211,2.41934,31.2708,,20.0525
진해만7_연안,2010-11-01,128.5172222,35.04611111,284.269,31.8915,15.8619,3.09407,0.85,7.67897,8.0,642.552,15.827,32.9239,44.5152,8.0,110.096,1.16667,49.7539,,52.3812
진해만8_연안,2010-02-01,128.5377778,35.00194444,496.67,32.9038,5.5066,3.52007,8.25,10.0261,8.07,65.7674,0.595238,6.54831,3.36841,3.5,9.29416,1.71029,5.33051,,30.006
진해만8_연안,2010-05-01,128.5377778,35.00194444,97.8203,32.0677,14.0631,4.05069,3.3,9.70007,8.06,3.76678,0.0663488,3.29481,3.57156,0.6,4.52293,1.6272,0.88502,,14.504
진해만8_연안,2010-08-01,128.5377778,35.00194444,267.35,32.3065,24.7818,0.448416,4.2,9.02856,8.17,186.635,0.48907,9.49666,0.131922,5.0,1.62099,3.22579,1.0,,9.68094
진해만8_연안,2010-11-01,128.5377778,35.00194444,430.421,31.8009,15.8123,4.22259,1.3,7.81136,7.99,642.803,16.3702,32.4721,48.5463,9.0,110.269,1.24883,45.3523,,54.053
진해만9_연안,2010-02-01,128.4741667,34.96888889,183.464,32.9457,5.5271,1.39756,9.45,8.88897,8.05,108.314,0.194183,10.099,8.915,5.0,15.3176,1.58242,6.20845,,23.319
진해만9_연안,2010-05-01,128.4741667,34.96888889,107.802,31.8708,12.7658,6.27783,2.15,9.81796,8.08,72.2043,0.0381864,2.53889,3.24306,0.6,4.08304,1.9201,0.801788,,19.03
진해만9_연안,2010-08-01,128.4741667,34.96888889,218.27,31.892,26.1704,1.18083,2.95,9.42735,8.23,190.022,0.314065,1.28824,1.60677,4.5,4.7318,3.28666,2.81096,,23.9865
진해만9_연안,2010-11-01,128.4741667,34.96888889,319.118,31.7084,15.9655,1.99545,0.6,7.44727,7.93,766.091,15.7666,36.9906,49.8281,9.5,117.183,1.21597,51.5879,,55.539
천수만1_연안,2010-02-01,126.4055556,36.59166667,164.55,32.09,2.73,1.86656,9.4,12.46,8.33,152.0,1.0,1.0,14.0,0.7,23.0,1.1655,8.0,,32.0
천수만1_연안,2010-05-01,126.4055556,36.59166667,266.0,31.79,14.15,0.81748,4.8,9.43019,8.3,33.0,2.0,2.0,5.0,7.5,16.0,1.44938,9.0,,11.0
천수만1_연안,2010-08-01,126.4055556,36.59166667,432.0,29.38,28.77,1.9293,10.0,6.0,7.97,231.0,3.0,8.0,4.0,1.6,21.0,1.5453,14.0,,45.3221
천수만1_연안,2010-11-01,126.4055556,36.59166667,130.0,31.07,12.44,0.26576,17.8,8.61,8.03,308.0,3.0,26.0,25.0,5.2,105.0,1.46113,77.0,,28.4091
천수만2_연안,2010-02-01,126.4522222,36.53138889,189.576,32.07,3.14,1.25464,16.2,11.53,8.17,146.0,1.0,5.0,14.0,1.1,32.0,1.1655,17.0,,24.0
천수만2_연안,2010-05-01,126.4522222,36.53138889,297.0,32.33,13.8,0.56512,4.2,9.79265,8.31,53.0,3.0,4.0,4.0,3.5,17.0,1.31008,10.0,,9.0
천수만2_연안,2010-08-01,126.4522222,36.53138889,473.0,29.96,29.1,2.1764,14.8,6.77,8.01,186.0,2.0,6.0,1.0,1.3,15.0,2.0503,12.0,,37.7684
천수만2_연안,2010-11-01,126.4522222,36.53138889,134.0,31.23,12.38,0.34136,15.0,8.76,8.04,294.0,3.0,23.0,23.0,5.0,85.0,1.86513,59.0,,25.0
천수만3_연안,2010-02-01,126.465,36.4725,232.747,31.26,4.02,0.32572,30.2,11.06,8.1,418.0,3.0,18.0,98.0,0.9,117.0,1.22544,16.0,,35.0
천수만3_연안,2010-05-01,126.465,36.4725,288.0,32.46,12.28,0.4378,3.4,9.95558,8.31,32.0,3.0,2.0,6.0,5.2,32.0,1.25038,23.0,,16.0
천수만3_연안,2010-08-01,126.465,36.4725,503.0,30.3,28.44,1.81042,5.8,7.05,8.07,404.0,2.0,14.0,2.0,2.2,25.0,1.9291,21.0,,33.452
천수만3_연안,2010-11-01,126.465,36.4725,153.0,31.42,12.47,0.02532,10.4,8.6,8.0,223.0,4.0,17.0,23.0,5.0,70.0,1.94593,43.0,,20.4545
천수만4_연안,2010-02-01,126.4838889,36.42555556,261.528,31.41,4.34,0.32408,32.6,10.6,8.06,452.0,3.0,21.0,118.0,0.8,144.0,0.12654,23.0,,33.0
천수만4_연안,2010-05-01,126.4838889,36.42555556,272.0,32.38,12.7,0.80784,4.6,9.83378,8.32,21.0,3.0,3.0,13.0,3.2,26.0,1.27028,10.0,,57.0
천수만4_연안,2010-08-01,126.4838889,36.42555556,276.0,30.49,28.31,2.1591,23.6,7.21,8.14,22.0,2.0,6.0,2.0,1.8,19.0,1.8079,15.0,,37.7684
천수만4_연안,2010-11-01,126.4838889,36.42555556,200.0,31.63,12.61,0.00988,6.8,8.51,8.0,220.0,4.0,16.0,24.0,5.0,47.0,1.74393,19.0,,31.8182
천수만5_연안,2010-02-01,126.465,36.38416667,259.651,32.09,5.51,0.88116,35.6,10.46,8.05,452.0,3.0,19.0,120.0,0.5,131.0,0.0666,8.0,,36.0
천수만5_연안,2010-05-01,126.465,36.38416667,362.0,31.39,18.28,0.95984,5.8,9.14933,8.26,31.0,3.0,4.0,19.0,1.2,34.0,1.42948,12.0,,24.0
천수만5_연안,2010-08-01,126.465,36.38416667,411.0,30.54,28.86,2.44084,24.2,7.0,8.11,77.0,1.0,6.0,5.0,1.7,31.0,1.9089,25.0,,22.6611
천수만5_연안,2010-11-01,126.465,36.38416667,180.0,31.67,12.76,0.07332,51.0,8.39,7.97,230.0,4.0,17.0,29.0,5.0,51.0,1.72373,18.0,,39.7727
축산연안1_연안,2010-02-01,129.4563889,36.51333333,167.0,34.21,10.13,1.076,11.6,8.97746,8.12,307.0,4.0,15.0,89.0,11.0,104.0,0.528,11.0,,32.0
축산연안1_연안,2010-05-01,129.4563889,36.51333333,221.319,34.22,11.2,3.824,11.2,11.5926,8.3,3.0,1.0,4.0,1.0,5.0,17.0,0.965333,15.0,,29.0
축산연안1_연안,2010-08-01,129.4563889,36.51333333,921.806,32.99,21.27,1.38,14.6,8.94557,8.16,9.0,1.0,0.0,21.0,7.0,65.0,0.656,43.0,,25.0
축산연안1_연안,2010-11-01,129.4563889,36.51333333,218.189,32.9,17.17,0.876,8.4,8.21207,8.19,200.0,4.0,8.0,56.0,13.0,111.0,0.746667,51.0,,34.0
축산연안2_연안,2010-02-01,129.4997222,36.53444444,295.0,34.17,9.4,0.976,11.6,9.05719,8.1,335.0,4.0,18.0,114.0,11.0,136.0,0.576,18.0,,37.0
축산연안2_연안,2010-05-01,129.4997222,36.53444444,254.059,34.06,11.2,4.44,15.2,11.0345,8.29,4.0,1.0,1.0,1.0,5.0,7.0,1.25333,5.0,,13.0
축산연안2_연안,2010-08-01,129.4997222,36.53444444,203.43,32.41,23.99,2.172,6.2,9.24854,8.18,19.0,0.0,0.0,7.0,7.0,42.0,0.896,35.0,,27.0
축산연안2_연안,2010-11-01,129.4997222,36.53444444,440.146,32.95,17.39,0.88,2.4,8.33963,8.19,202.0,5.0,5.0,39.0,12.0,123.0,0.730667,79.0,,35.0
축산연안H1_항만,2010-02-01,129.4486111,36.51,384.0,33.95,9.62,0.836,13.4,9.32827,8.12,313.0,4.0,20.0,115.0,7.0,167.0,0.650667,48.0,,48.0
축산연안H1_항만,2010-08-01,129.4486111,36.51,883.896,33.01,21.76,2.32,11.0,8.70639,8.19,22.0,1.0,0.0,10.0,5.0,34.0,0.469333,23.0,,16.0
태안연안1_연안,2010-02-01,126.0947222,36.88083333,259.025,32.0,3.89,0.51496,42.6,10.8,8.04,566.0,2.0,26.0,187.0,0.6,197.0,0.3663,8.0,,55.0
태안연안1_연안,2010-05-01,126.0947222,36.88083333,311.0,32.25,7.88,1.2386,12.0,10.6797,8.17,273.0,6.0,22.0,174.0,1.3,184.0,0.931983,4.0,,24.0
태안연안1_연안,2010-08-01,126.0947222,36.88083333,215.0,31.87,21.98,1.35738,10.4,9.01,8.08,16.0,2.0,5.0,3.0,6.3,17.0,0.720467,12.0,,14.4928
태안연안1_연안,2010-11-01,126.0947222,36.88083333,173.0,31.35,13.44,0.11144,48.4,8.42,7.93,206.0,5.0,17.0,79.0,2.3,89.0,2.53173,5.0,,26.1364
태안연안2_연안,2010-02-01,126.1411111,36.79,342.0,32.11,4.46,0.2396,44.6,10.66,8.04,547.0,2.0,26.0,187.0,0.5,212.0,0.18648,23.0,,48.0
태안연안2_연안,2010-05-01,126.1411111,36.79,230.0,31.98,8.36,2.21224,9.4,10.961,8.16,246.0,5.0,20.0,171.0,1.8,182.0,0.872283,6.0,,83.0
태안연안2_연안,2010-08-01,126.1411111,36.79,239.0,31.75,21.59,2.19424,7.4,9.0,8.1,106.0,2.0,6.0,1.0,5.7,13.0,1.36687,10.0,,13.587
태안연안2_연안,2010-11-01,126.1411111,36.79,164.0,31.71,12.64,0.71404,8.8,8.56,7.86,239.0,6.0,14.0,52.0,4.5,65.0,1.94593,7.0,,29.5455
태안연안3_연안,2010-02-01,126.2347222,36.63305556,223.362,32.16,4.06,0.11228,15.8,10.48,8.06,525.0,2.0,23.0,162.0,0.8,183.0,0.18648,19.0,,36.0
태안연안3_연안,2010-05-01,126.2347222,36.63305556,236.0,31.85,13.02,0.40668,5.2,10.8812,8.31,3.0,2.0,1.0,8.0,2.4,28.0,1.15088,18.0,,31.0
태안연안3_연안,2010-08-01,126.2347222,36.63305556,361.0,30.93,26.93,2.21186,6.0,9.2,8.26,30.0,2.0,5.0,3.0,2.7,55.0,1.60927,50.0,,25.3623
태안연안3_연안,2010-11-01,126.2347222,36.63305556,135.0,31.79,11.98,1.233,3.0,9.25,7.99,191.0,3.0,9.0,23.0,4.1,34.0,2.34993,8.0,,23.8636
태안연안4_연안,2010-02-01,126.3166667,36.54916667,217.106,32.13,3.49,1.19616,17.0,11.15,8.16,259.0,2.0,12.0,53.0,1.2,73.0,1.1655,18.0,,35.0
태안연안4_연안,2010-05-01,126.3166667,36.54916667,264.0,31.98,10.98,2.33852,7.6,11.2839,8.34,5.0,2.0,3.0,8.0,2.0,19.0,1.05138,9.0,,5.0
태안연안4_연안,2010-08-01,126.3166667,36.54916667,28.0,30.84,26.58,3.45302,7.8,8.45,8.17,126.0,1.0,6.0,3.0,1.9,24.0,3.38687,20.0,,35.3261
태안연안4_연안,2010-11-01,126.3166667,36.54916667,141.0,31.62,11.56,0.33148,7.2,8.65,8.0,226.0,4.0,12.0,24.0,2.2,40.0,1.72373,12.0,,19.3182
태안연안5_연안,2010-02-01,126.2883333,36.48666667,233.999,32.73,4.67,0.23548,33.0,10.31,8.05,525.0,3.0,24.0,154.0,0.6,161.0,0.8658,4.0,,42.0
태안연안5_연안,2010-05-01,126.2883333,36.48666667,202.0,32.05,11.66,0.972,6.6,10.6794,8.35,20.0,2.0,4.0,5.0,2.8,16.0,1.17078,9.0,,52.0
태안연안5_연안,2010-08-01,126.2883333,36.48666667,36.0,31.4,26.23,2.47888,6.2,9.18,8.24,50.0,2.0,6.0,1.0,2.6,21.0,2.59907,18.0,,27.1739
태안연안5_연안,2010-11-01,126.2883333,36.48666667,139.0,31.81,12.36,0.57192,6.2,8.9,7.97,239.0,6.0,12.0,32.0,3.3,44.0,1.68333,6.0,,31.8182
통영연안1_연안,2010-02-01,128.4597222,34.85638889,147.0,33.7,7.21,9.4058,5.4,11.19,8.22,258.0,5.0,4.0,32.0,3.0,49.0,0.49,12.0,,19.0
통영연안1_연안,2010-05-01,128.4597222,34.85638889,33.6392,33.36,16.1,5.7805,12.4,8.96,8.25,66.668,0.1078,3.2488,10.2,5.1,18.0246,1.93333,7.7168,,18.3148
통영연안1_연안,2010-08-01,128.4597222,34.85638889,166.443,32.71,23.88,9.6714,7.8,8.19,7.73,320.376,1.2012,1.05242,0.14,2.0,33.46,1.35,32.1188,,29.9398
통영연안1_연안,2010-11-01,128.4597222,34.85638889,326.529,31.82,16.54,1.7361,9.2,8.92,7.67,511.51,8.0766,19.7997,66.0548,3.0,94.2466,1.12,20.1152,,40.7464
통영연안2_연안,2010-02-01,128.4463889,34.83305556,165.0,33.86,8.03,9.8136,6.0,10.57,8.19,411.0,8.0,11.0,58.0,3.0,77.0,0.33,11.0,,21.0
통영연안2_연안,2010-05-01,128.4463889,34.83305556,29.3076,33.39,15.91,2.0704,10.2,8.3,8.3,18.424,0.1246,13.9568,8.6,3.0,17.0896,2.05333,8.365,,17.8343
통영연안2_연안,2010-08-01,128.4463889,34.83305556,173.447,32.83,22.98,11.2082,8.6,9.18,7.77,225.98,1.1312,0.31,0.14,2.5,31.4622,1.99,30.191,,19.1487
통영연안2_연안,2010-11-01,128.4463889,34.83305556,268.552,32.24,16.43,2.1503,11.8,6.21,8.5,571.194,8.3916,30.8698,124.362,3.0,209.233,0.44,76.4792,,71.2163
통영연안3_연안,2010-02-01,128.4,34.83027778,149.0,33.54,7.63,8.3485,6.6,10.28,8.19,365.0,7.0,11.0,63.0,1.5,78.0,0.27,8.0,,22.0
통영연안3_연안,2010-05-01,128.4,34.83027778,71.9874,33.41,15.94,2.3643,15.4,8.08,8.22,82.11,3.0226,4.7802,38.7,3.2,57.0596,1.81333,15.337,,19.8245
통영연안3_연안,2010-08-01,128.4,34.83027778,199.78,31.81,26.58,15.5695,16.4,7.07,7.82,185.209,2.1966,0.601843,1.75215,2.0,43.7157,1.27,39.767,,25.8757
통영연안3_연안,2010-11-01,128.4,34.83027778,642.401,32.23,16.51,3.0869,14.6,9.6,7.31,484.694,8.3972,34.8347,93.3114,1.5,169.399,1.44,67.69,,43.728
통영연안4_연안,2010-02-01,128.3536111,34.85777778,167.0,34.06,9.25,4.5906,4.4,9.66,8.13,372.0,7.0,15.0,67.0,4.0,82.0,0.22,8.0,,22.0
통영연안4_연안,2010-05-01,128.3536111,34.85777778,23.8574,33.34,17.73,3.5956,7.0,8.43,8.23,43.5148,0.0294,1.7422,10.7,6.5,18.6072,1.53333,7.8778,,8.1065
통영연안4_연안,2010-08-01,128.3536111,34.85777778,122.461,31.72,25.82,2.7377,15.0,8.67,7.88,181.224,0.9338,0.31,0.010346,4.0,22.4103,0.35,21.4662,,6.3984
통영연안4_연안,2010-11-01,128.3536111,34.85777778,184.045,32.79,16.51,3.4582,8.6,7.14,7.77,421.061,5.2752,14.7312,46.3904,2.5,76.6276,1.44,24.962,,64.0274
통영연안H1_항만,2010-02-01,128.381111111111,34.7952777777778,523.0,34.05,7.69,7.4522,8.0,9.57,8.15,302.0,6.0,26.0,139.0,1.5,272.0,0.62,127.0,,55.0
통영연안H1_항만,2010-08-01,128.381111111111,34.7952777777778,288.304,32.02,24.46,13.5192,11.8,8.34,7.66,270.36,11.1776,4.95741,32.2974,2.0,66.638,1.79,23.163,,51.1004
통영연안H2_항만,2010-02-01,128.4375,34.84166667,196.0,33.42,9.72,4.2695,5.4,8.79,8.11,379.0,5.0,14.0,71.0,4.0,90.0,0.28,14.0,,29.0
통영연안H2_항만,2010-08-01,128.4375,34.84166667,172.886,32.35,24.59,3.4389,7.2,7.27,7.93,84.9184,0.5068,1.80338,0.860006,2.5,32.3502,0.23,30.9834,,16.2564
통영외안1_연안,2010-02-01,128.1316667,34.77361111,137.0,33.86,8.19,8.3305,8.0,9.66,8.15,94.0,0.0,3.0,5.0,5.0,23.0,0.52,18.0,,20.0
통영외안1_연안,2010-05-01,128.1316667,34.77361111,28.1076,33.44,15.83,2.2641,13.2,7.63,8.2,26.152,0.1526,6.8014,10.5,11.0,18.368,2.85333,7.7154,,14.2036
통영외안1_연안,2010-08-01,128.1316667,34.77361111,121.341,31.96,24.72,1.2562,2.2,9.41,7.96,116.808,0.5138,0.31,0.902489,4.0,23.1149,1.51,21.6986,,10.8097
통영외안1_연안,2010-11-01,128.1316667,34.77361111,280.479,32.38,17.57,3.8589,9.2,8.18,7.8,355.799,7.7462,4.7461,17.584,5.0,39.424,0.16,14.0938,,59.3154
통영외안2_연안,2010-02-01,128.2947222,34.80972222,151.0,34.08,10.03,5.1302,4.6,8.95,8.16,123.0,2.0,6.0,15.0,5.0,29.0,0.63,12.0,,19.0
통영외안2_연안,2010-05-01,128.2947222,34.80972222,26.1826,33.57,15.91,2.9231,6.2,7.67,8.2,22.0248,0.0756,8.3142,10.9,7.8,19.1082,1.77333,8.1326,,17.3563
통영외안2_연안,2010-08-01,128.2947222,34.80972222,131.426,31.18,25.03,4.5044,13.4,9.96,7.92,285.359,1.3034,0.30146,3.06912,3.5,24.9315,0.07,20.559,,7.7438
통영외안2_연안,2010-11-01,128.2947222,34.80972222,285.522,32.6,16.93,1.8122,12.4,6.86,7.5,479.094,9.898,18.2218,61.761,2.0,97.706,1.24,26.047,,50.468
통영외안3_연안,2010-02-01,128.25,34.7175,234.0,34.06,10.11,3.7729,5.6,8.99,8.14,121.0,3.0,14.0,52.0,6.0,104.0,0.46,49.0,,26.0
통영외안3_연안,2010-05-01,128.25,34.7175,19.5104,33.68,14.95,0.9871,7.4,7.81,8.21,21.4872,0.14,12.1551,9.9,11.0,17.516,3.21333,7.476,,15.9396
통영외안3_연안,2010-08-01,128.25,34.7175,106.773,31.91,26.97,0.2851,1.6,7.6,8.02,149.218,0.917,1.503,3.06912,10.0,44.1983,1.35,40.2122,,3.3113
통영외안3_연안,2010-11-01,128.25,34.7175,209.839,32.69,17.71,2.0188,14.6,7.6,7.24,336.664,8.8214,8.3142,57.3356,4.0,83.4582,1.28,17.3012,,24.8
통영외안4_연안,2010-02-01,128.4430556,34.76638889,136.0,34.06,10.35,3.4873,5.4,8.79,8.13,140.0,0.0,9.0,17.0,4.0,41.0,0.41,24.0,,18.0
통영외안4_연안,2010-05-01,128.4430556,34.76638889,32.2126,33.84,14.09,1.5601,5.2,8.33,8.18,24.9088,0.833,3.5681,15.4,6.4,24.9522,2.77333,8.7192,,13.9376
통영외안4_연안,2010-08-01,128.4430556,34.76638889,121.621,31.96,24.72,3.1912,6.8,8.85,7.96,117.844,0.4998,1.20261,1.53973,4.9,27.1891,0.51,25.1496,,4.4206
통영외안4_연안,2010-11-01,128.4430556,34.76638889,225.179,32.77,17.35,1.1227,8.0,6.34,7.06,503.751,12.8464,13.6772,50.1942,3.5,75.3242,1.12,12.2836,,21.7837
통영외안5_연안,2010-02-01,128.3927778,34.66666667,157.0,34.17,10.22,3.9039,6.0,8.83,8.15,347.0,8.0,12.0,69.0,4.5,93.0,0.27,16.0,,18.0
통영외안5_연안,2010-05-01,128.3927778,34.66666667,23.597,33.78,14.33,2.7342,6.0,7.78,8.19,23.87,0.7,6.7859,10.5,10.0,19.0904,3.29333,7.8904,,7.7035
통영외안5_연안,2010-08-01,128.3927778,34.66666667,99.4897,32.46,25.28,0.2757,6.8,7.86,7.96,139.504,0.6426,0.31,0.605108,9.0,34.2863,0.67,33.0386,,7.1517
통영외안5_연안,2010-11-01,128.3927778,34.66666667,217.623,32.8,17.96,0.857,8.6,7.31,7.8,361.981,11.0096,9.6038,86.1252,4.5,122.279,1.4,25.144,,53.4347
통영외안6_연안,2010-02-01,128.4316667,34.75,185.0,34.1,11.05,3.4726,5.2,8.89,8.13,405.0,7.0,12.0,67.0,5.0,82.0,0.21,8.0,,22.0
통영외안6_연안,2010-05-01,128.4316667,34.75,54.4502,33.85,14.03,2.9114,6.6,7.57,8.15,36.372,0.175,6.2248,9.0,5.0,18.0846,1.93333,8.9096,,16.6811
통영외안6_연안,2010-08-01,128.4316667,34.75,151.036,31.77,25.13,2.8653,7.0,7.2,8.01,181.843,0.791,0.30146,2.1345,4.5,20.5445,2.63,17.619,,13.2959
통영외안6_연안,2010-11-01,128.4316667,34.75,207.449,32.86,17.6,1.3296,6.2,6.87,7.39,480.186,11.9672,19.0309,93.5186,3.5,133.972,1.4,28.4858,,41.3447
표선연안1_연안,2010-02-01,126.7675,33.28083333,191.945,34.3443,15.2065,1.06318,3.1,8.25594,8.18,463.525,2.38055,10.5036,90.4684,7.0,116.716,0.230494,23.8675,,18.0525
표선연안1_연안,2010-05-01,126.7675,33.28083333,161.131,34.003,16.5569,1.12015,1.8,8.37,8.15573,804.913,6.15829,8.34144,97.3871,11.0,157.457,0.201201,53.9119,,13.5302
표선연안1_연안,2010-11-01,126.7675,33.28083333,189.791,33.8553,22.3472,1.29995,0.8,7.28158,8.18,338.44,1.88622,5.81472,42.1574,12.5,89.0841,0.918594,45.0404,,12.5127
표선연안2_연안,2010-02-01,126.8655556,33.32555556,192.664,34.3575,14.7143,0.90368,2.2,8.44421,8.2,489.604,3.35041,12.7227,94.6141,6.0,136.762,0.341768,38.7973,,18.0525
표선연안2_연안,2010-05-01,126.8655556,33.32555556,146.77,34.4542,16.1337,0.9737,1.8,8.22,8.15573,544.638,1.59767,5.95817,37.8013,12.0,45.209,0.281682,5.81006,,11.5719
표선연안2_연안,2010-08-01,126.8655556,33.32555556,163.414,31.1149,27.3773,1.23138,1.2,7.71604,8.2,582.725,3.07636,3.00516,34.8932,12.0,145.773,1.51957,107.803,,8.96085
표선연안2_연안,2010-11-01,126.8655556,33.32555556,188.866,33.8711,21.3199,1.67985,1.0,7.47706,8.17,316.336,1.68915,4.92015,43.6882,10.5,112.678,0.918594,67.3003,,13.7292
한림연안1_연안,2010-02-01,126.185,33.37611111,240.291,34.4384,14.6894,0.78333,2.4,8.18314,8.21,431.54,2.49811,10.5036,81.966,6.0,131.894,0.214598,47.4303,,17.3648
한림연안1_연안,2010-05-01,126.185,33.37611111,230.097,34.3417,16.0198,1.22034,1.2,7.88,8.13573,476.035,4.64777,8.4904,47.7028,11.0,56.9446,0.121025,4.594,,12.6401
한림연안1_연안,2010-08-01,126.185,33.37611111,143.566,30.4667,27.9345,0.77449,1.3,7.35135,8.26,490.348,0.820364,1.50258,13.8446,12.0,29.2647,1.27964,14.5997,,9.14006
한림연안1_연안,2010-11-01,126.185,33.37611111,183.161,34.0118,20.1867,1.29228,2.7,6.70059,8.12,474.503,1.99883,11.9276,76.1011,11.0,80.7034,0.678961,2.60349,,15.467
한림연안2_연안,2010-02-01,126.2744444,33.46305556,205.065,34.4269,14.5996,0.91832,1.8,8.38903,8.18,441.382,0.264506,9.61599,91.5459,5.6,105.115,0.405352,13.3048,,17.1929
한림연안2_연안,2010-05-01,126.2744444,33.46305556,123.886,34.3837,15.8459,3.16942,2.7,8.38,8.14573,379.676,2.75961,3.72386,25.3533,7.0,50.002,0.363076,21.8891,,11.5719
한림연안2_연안,2010-11-01,126.2744444,33.46305556,163.118,33.8266,20.3447,1.92158,1.3,7.13902,8.14,386.578,2.28036,9.24392,55.4416,11.5,60.8462,0.479266,3.12419,,12.8602
한림연안3_연안,2010-02-01,126.16,33.29444444,236.337,34.3746,14.4686,0.89657,1.3,8.13573,8.22,468.937,2.263,11.6871,95.2015,6.0,121.433,0.596106,23.969,,15.8175
한림연안3_연안,2010-05-01,126.16,33.29444444,282.492,34.3216,15.764,1.45393,1.9,7.86,8.11573,272.843,4.47348,6.25608,52.1264,11.0,64.5718,0.605127,7.97194,,13.8863
한림연안3_연안,2010-08-01,126.16,33.29444444,155.621,30.4294,27.9776,0.82089,1.6,6.94068,8.24,581.726,1.61143,2.10362,33.4889,11.5,67.8192,0.919742,32.7189,,9.85693
한림연안3_연안,2010-11-01,126.16,33.29444444,168.36,33.975,20.9434,1.37348,2.3,6.76409,8.15,429.804,2.02698,13.7168,73.2815,11.5,82.8586,0.599083,7.55013,,14.2505
한림연안H1_항만,2010-02-01,126.2552778,33.41555556,273.72,34.2922,12.6069,0.69619,2.4,8.72165,8.18,563.414,2.73323,14.2021,157.695,5.2,178.811,0.341768,18.383,,21.835
함평연안1_환경관리,2010-02-01,126.36111,35.15278,374.0,31.99,2.62,1.39,34.0,12.03,7.51,558.0,1.0,14.0,128.0,0.1,138.0,1.14,9.0,,89.0
함평연안1_환경관리,2010-05-01,126.36111,35.15278,186.0,31.62,15.74,1.74,106.4,9.75,7.95,171.0,9.0,10.0,50.0,1.2,66.0,0.77,7.0,,16.0
함평연안1_환경관리,2010-08-01,126.36111,35.15278,227.0,31.42,26.9,2.38,24.6,6.17,7.84,613.0,12.0,15.0,135.0,0.8,149.0,0.69,2.0,,21.0
함평연안1_환경관리,2010-11-01,126.36111,35.15278,344.0,31.18,13.79,4.57,203.2,7.51,8.08,645.0,4.0,22.0,78.0,0.1,90.0,1.26,7.0,,92.0
함평연안2_환경관리,2010-02-01,126.29222,35.165,374.0,31.98,2.9,3.56,211.2,11.14,7.67,603.0,1.0,16.0,149.0,0.1,162.0,1.39,12.0,,96.0
함평연안2_환경관리,2010-05-01,126.29222,35.165,259.0,31.87,14.9,5.73,118.8,9.0,7.93,167.0,7.0,8.0,54.0,0.5,67.0,0.81,5.0,,20.0
함평연안2_환경관리,2010-08-01,126.29222,35.165,202.0,31.58,26.46,2.31,60.2,6.41,7.75,585.0,6.0,9.0,106.0,1.0,119.0,0.58,7.0,,14.0
함평연안2_환경관리,2010-11-01,126.29222,35.165,332.0,31.25,14.24,2.63,75.6,7.34,8.1,755.0,6.0,24.0,122.0,0.5,136.0,1.0,7.0,,74.0
함평연안3_환경관리,2010-02-01,126.36917,35.13,303.0,31.92,2.38,7.49,145.6,11.48,7.52,404.0,2.0,8.0,73.0,0.1,83.0,1.23,8.0,,89.0
함평연안3_환경관리,2010-05-01,126.36917,35.13,234.0,31.53,15.54,3.14,108.0,8.92,7.96,176.0,6.0,9.0,57.0,1.2,68.0,0.89,5.0,,15.0
함평연안3_환경관리,2010-08-01,126.36917,35.13,248.0,31.11,27.54,2.6,20.2,6.49,7.87,650.0,27.0,17.0,69.0,0.8,100.0,0.69,5.0,,26.0
함평연안3_환경관리,2010-11-01,126.36917,35.13,311.0,31.15,13.34,2.53,104.6,7.55,8.03,769.0,6.0,24.0,103.0,0.2,113.0,1.01,4.0,,74.0
