station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L]
가막만4_환경관리,2012-05-11,127.66111,34.7325,198.4,32.72,18.2,3.07,5.0,8.82,8.36,1.8,0.1,1.0,0.0,3.5,0.1,1.66,0.0,19.5,1,
가막만4_환경관리,2012-08-09,127.66111,34.7325,176.1,32.0,29.28,2.6,10.4,8.24,8.17,28.2,1.4,1.9,0.2,3.0,9.3,2.4,7.6,24.0,1,
가막만4_환경관리,2012-11-08,127.66111,34.7325,200.4,,14.96,6.84,5.2,8.78,8.27,147.6,0.2,1.9,2.9,3.0,8.5,1.62,5.4,22.0,1,
가막만5_환경관리,2012-02-23,127.64417,34.6975,152.4,33.8,4.38,2.55,27.1,11.62,8.09,26.6,0.4,1.5,2.2,2.5,2.8,1.57,0.1,16.6,1,
가막만5_환경관리,2012-05-11,127.64417,34.6975,185.9,32.58,17.5,3.34,6.4,8.92,8.38,0.8,0.1,0.8,0.2,2.5,2.9,1.83,2.6,11.9,1,
가막만5_환경관리,2012-08-09,127.64417,34.6975,192.3,32.02,29.27,2.95,7.6,8.08,8.22,24.9,0.9,1.5,2.3,3.1,4.3,2.86,1.0,24.5,1,
가막만5_환경관리,2012-11-08,127.64417,34.6975,205.8,,14.85,5.04,4.0,8.74,8.26,104.0,0.2,1.6,3.2,4.0,9.8,1.33,6.4,20.7,1,
강구연안1_연안,2012-02-13,129.4205556,36.38055556,215.2,34.37,10.82,1.33,2.2,8.93,8.21,225.6,4.2,10.7,68.2,13.0,74.7,0.48,2.3,17.2,1,
강구연안1_연안,2012-05-08,129.4205556,36.38055556,196.3,34.11,16.2,1.13,4.4,8.63,8.19,16.7,0.2,1.4,8.2,7.0,13.0,0.86,4.7,12.2,1,
강구연안1_연안,2012-08-11,129.4205556,36.38055556,133.0,32.3,27.06,1.22,2.2,6.79,8.18,87.1,0.9,1.2,8.1,9.0,12.9,0.98,3.8,15.6,1,
강구연안1_연안,2012-11-23,129.4205556,36.38055556,177.8,33.46,13.97,0.93,1.6,7.69,8.07,241.6,5.7,9.9,72.3,9.0,85.9,0.12,7.9,15.5,1,
강구연안2_연안,2012-02-13,129.3975,36.35,253.4,34.37,10.72,1.1,2.6,9.17,8.21,231.0,4.4,11.4,71.1,12.0,78.5,0.37,3.1,16.2,1,
강구연안2_연안,2012-05-09,129.3975,36.35,243.7,33.8,15.55,1.33,3.2,8.59,8.17,95.3,0.7,1.9,46.9,8.0,52.9,0.97,5.2,13.1,1,
강구연안2_연안,2012-08-11,129.3975,36.35,135.4,32.63,27.11,0.81,3.0,6.86,8.18,421.4,4.4,1.3,8.3,9.0,15.4,1.33,2.6,15.0,1,
강구연안2_연안,2012-11-23,129.3975,36.35,183.5,33.43,14.11,0.9,2.8,7.94,8.07,231.0,5.6,9.9,68.3,12.0,80.4,0.27,6.5,13.7,1,
강구연안H1_항만,2012-08-11,129.3905556,36.35666667,559.1,30.73,27.23,5.17,5.4,6.22,8.08,823.5,6.6,25.7,163.8,1.7,223.4,2.93,53.0,54.0,1,
강릉연안4_연안,2012-02-10,128.9316667,37.80638889,171.0,34.21,7.41,1.1,1.6,9.22,8.24,243.8,3.2,12.1,75.9,12.0,84.5,0.45,5.4,26.2,1,
강릉연안4_연안,2012-05-07,128.9316667,37.80638889,124.1,33.93,13.81,1.33,4.2,8.72,8.15,10.9,0.0,4.3,5.4,7.0,10.8,0.67,5.4,15.3,1,
강릉연안4_연안,2012-08-08,128.9316667,37.80638889,141.3,32.26,26.26,0.82,3.4,8.12,8.26,13.3,1.0,1.1,15.0,7.0,21.2,1.73,5.2,11.9,1,
강릉연안4_연안,2012-11-21,128.9316667,37.80638889,144.4,33.36,12.85,1.36,2.6,8.26,8.14,108.9,1.7,1.0,27.3,8.0,34.8,0.79,5.8,10.8,1,
거제도남안4_연안,2012-02-23,128.6427778,34.67388889,134.6,34.5,13.2,0.84,1.7,9.31,7.91,169.2,4.8,9.0,50.1,9.6,63.3,1.09,8.5,11.9,1,
거제도남안4_연안,2012-05-07,128.6427778,34.67388889,223.9,34.23,14.34,1.51,5.7,8.49,8.22,188.6,1.8,4.5,8.8,5.5,29.7,0.18,19.1,16.3,1,
거제도남안4_연안,2012-08-07,128.6427778,34.67388889,83.9,32.12,27.14,0.98,12.4,6.64,8.22,119.6,0.8,2.8,1.4,20.0,9.5,0.66,7.2,6.7,1,
고창연안1_연안,2012-02-28,126.4605556,35.5725,252.5,32.1,3.17,8.93,4.0,13.1,8.2,168.6,2.8,5.4,45.7,1.5,57.5,1.46,9.1,19.3,1,
고창연안1_연안,2012-05-08,126.4605556,35.5725,298.7,31.46,15.32,1.1,45.0,8.27,8.13,59.8,0.9,0.8,6.5,0.5,21.4,1.77,14.0,61.0,1,
고창연안1_연안,2012-08-23,126.4605556,35.5725,367.5,29.61,27.46,8.69,15.4,5.88,8.08,340.6,2.9,27.8,14.9,1.4,103.7,2.11,85.8,58.0,1,
고창연안1_연안,2012-11-09,126.4605556,35.5725,266.0,30.66,14.1,2.02,16.0,8.46,8.18,496.7,5.7,23.6,45.9,1.3,138.7,1.68,87.1,42.8,1,
구룡포연안1_연안,2012-02-14,129.5638889,35.98305556,192.9,34.38,11.12,1.1,3.4,8.13,8.21,264.5,5.9,15.4,60.4,7.0,66.9,0.47,0.6,15.5,1,
구룡포연안1_연안,2012-05-09,129.5638889,35.98305556,154.6,34.17,16.49,2.23,4.6,8.87,8.16,11.4,0.3,1.0,5.3,6.0,12.2,0.88,6.5,13.2,1,
구룡포연안1_연안,2012-08-12,129.5638889,35.98305556,119.8,32.21,27.37,1.27,3.6,7.21,8.19,563.1,8.9,7.6,84.6,9.0,94.3,0.88,0.8,10.1,1,
구룡포연안1_연안,2012-11-25,129.5638889,35.98305556,188.5,33.4,14.17,0.67,2.4,7.72,8.03,286.4,6.9,11.1,88.4,18.0,106.2,0.1,11.0,16.4,1,
구룡포연안2_연안,2012-02-14,129.5880556,35.99777778,199.7,34.39,11.33,1.1,1.6,8.95,8.21,248.5,5.7,14.1,61.4,13.0,67.9,0.39,0.7,15.1,1,
구룡포연안2_연안,2012-05-09,129.5880556,35.99777778,207.9,34.19,16.91,1.33,4.6,8.71,8.16,15.3,0.5,1.2,7.1,8.0,16.0,1.02,8.3,15.3,1,
구룡포연안2_연안,2012-08-12,129.5880556,35.99777778,115.4,32.19,27.67,0.81,3.2,6.55,8.19,100.2,1.9,4.3,20.4,11.0,32.2,0.74,9.8,9.7,1,
구룡포연안2_연안,2012-11-25,129.5880556,35.99777778,153.1,33.4,14.1,0.64,0.6,7.57,8.04,270.4,6.8,12.2,83.3,21.0,101.5,0.2,11.4,15.1,1,
구룡포연안H1_항만,2012-08-12,129.5563889,35.98555556,178.9,32.2,27.93,2.61,3.4,7.02,8.19,47.6,1.6,0.9,17.4,6.0,29.1,1.38,10.0,15.3,1,
대정연안1_연안,2012-03-07,126.2516667,33.2025,134.5,34.48,14.73,0.87,7.0,8.89,8.21,135.3,2.5,8.3,54.2,10.5,73.8,1.0,17.0,9.2,1,
대정연안1_연안,2012-05-24,126.2516667,33.2025,197.1,33.93,17.34,0.62,45.6,7.42,8.01,108.9,1.5,1.3,2.5,13.5,10.9,0.28,6.9,15.3,1,
대정연안1_연안,2012-08-21,126.2516667,33.2025,188.9,32.12,21.77,2.46,12.8,7.23,8.12,147.1,1.3,2.1,5.4,7.0,13.3,0.74,6.6,18.4,1,
대정연안1_연안,2012-11-30,126.2516667,33.2025,177.9,33.9,18.26,1.4,8.2,7.47,8.23,269.1,7.1,10.1,82.9,9.5,96.3,0.73,6.3,12.4,1,
대정연안2_연안,2012-03-07,126.3275,33.22,114.3,34.48,14.87,1.07,3.8,8.67,8.22,155.8,2.4,7.6,47.3,12.5,87.6,0.92,37.9,10.5,1,
대정연안2_연안,2012-05-24,126.3275,33.22,138.6,33.85,18.19,0.84,39.0,8.06,8.08,185.9,2.1,0.4,10.5,15.0,39.1,0.31,26.4,11.2,1,
대정연안2_연안,2012-08-21,126.3275,33.22,160.3,31.3,26.09,2.05,6.8,7.28,8.23,170.6,1.4,1.7,9.3,8.0,15.0,1.1,4.4,15.7,1,
대정연안2_연안,2012-11-30,126.3275,33.22,139.9,34.06,18.63,2.02,11.1,7.69,8.25,198.5,8.3,6.8,49.9,12.0,62.1,0.75,4.0,10.5,1,
동해연안1_연안,2012-02-11,129.135,37.53555556,191.3,34.25,9.07,0.64,1.8,8.95,8.22,253.4,2.8,12.2,82.8,11.0,90.9,0.53,5.3,15.5,2,
동해연안1_연안,2012-05-08,129.135,37.53555556,158.8,34.26,14.16,2.23,4.4,9.22,8.2,28.2,0.0,2.0,14.1,6.0,22.1,1.28,8.0,15.2,2,
동해연안1_연안,2012-08-08,129.135,37.53555556,153.1,32.93,26.78,0.81,2.6,7.51,8.23,93.4,1.3,2.2,13.9,6.0,17.5,1.47,2.2,15.1,2,
동해연안1_연안,2012-11-21,129.135,37.53555556,162.6,33.43,13.39,0.9,2.4,8.04,8.14,119.1,2.3,1.4,36.8,8.0,50.9,0.51,11.8,11.3,2,
동해연안2_연안,2012-02-11,129.1547222,37.50305556,198.1,34.04,9.19,0.64,1.8,8.85,8.23,259.7,2.8,13.0,86.9,12.0,95.0,0.64,5.3,15.9,1,
동해연안2_연안,2012-05-08,129.1547222,37.50305556,171.5,34.22,14.25,1.97,4.6,9.23,8.22,8.0,0.3,1.8,3.7,6.0,9.9,1.23,5.9,18.2,1,
동해연안2_연안,2012-08-08,129.1547222,37.50305556,144.2,32.86,26.93,1.22,3.0,7.88,8.23,58.9,1.3,2.2,10.6,9.0,14.1,1.42,2.2,16.3,1,
동해연안2_연안,2012-11-21,129.1547222,37.50305556,104.6,33.43,13.5,1.34,3.4,8.18,8.14,114.0,2.2,0.9,30.8,7.0,38.3,0.46,5.3,10.7,1,
동해연안3_연안,2012-02-11,129.1522222,37.52333333,188.1,34.29,9.63,0.87,1.6,8.63,8.23,251.0,2.7,12.7,74.4,13.0,85.7,0.61,8.6,15.1,1,
동해연안3_연안,2012-05-08,129.1522222,37.52333333,159.6,34.32,14.39,1.33,4.6,8.98,8.21,11.9,0.2,1.3,5.7,6.0,13.6,0.99,7.7,16.0,1,
동해연안3_연안,2012-08-08,129.1522222,37.52333333,137.2,32.88,27.02,1.28,1.2,7.73,8.23,79.6,1.3,2.3,8.8,7.0,12.2,1.57,2.1,15.6,1,
동해연안3_연안,2012-11-21,129.1522222,37.52333333,149.6,33.44,13.48,1.31,2.6,8.02,8.14,113.5,2.2,1.2,31.2,9.0,40.3,0.79,6.9,10.8,1,
동해연안4_연안,2012-02-10,129.115,37.61138889,180.3,34.22,8.6,0.87,2.6,9.17,8.25,236.7,2.6,11.9,70.9,12.0,79.1,0.7,5.6,14.5,1,
동해연안4_연안,2012-05-07,129.115,37.61138889,182.0,34.32,15.44,1.33,4.6,8.9,8.19,8.6,0.1,1.2,4.2,6.0,9.4,0.91,5.1,17.1,1,
동해연안4_연안,2012-08-08,129.115,37.61138889,163.9,32.36,26.48,1.22,2.0,7.83,8.25,57.2,1.4,2.4,8.5,7.0,13.3,1.49,3.4,16.1,1,
동해연안4_연안,2012-11-21,129.115,37.61138889,200.2,24.95,13.33,1.11,1.0,8.15,8.14,103.3,2.1,0.9,25.4,12.0,35.5,0.36,7.9,14.4,1,
동해연안H1_항만,2012-08-08,129.1152778,37.54666667,212.1,32.87,27.09,6.62,3.4,9.77,8.31,2.5,0.9,0.3,12.0,3.0,20.7,2.37,7.8,15.5,2,
동해연안H2_항만,2012-08-08,129.1402778,37.49666667,148.2,33.09,27.06,2.2,2.8,7.93,8.22,8.8,0.7,1.6,9.0,5.0,20.3,1.09,10.6,13.5,1,
보령연안3_연안,2012-02-26,126.4916667,36.24583333,187.7,32.19,3.3,8.88,11.2,12.75,8.06,272.5,2.5,11.0,68.6,1.5,78.8,1.69,7.7,19.9,3,
보령연안3_연안,2012-05-10,126.4916667,36.24583333,216.9,31.61,12.84,3.05,12.0,9.69,8.08,41.7,2.3,0.3,12.1,2.8,21.4,1.26,7.0,19.5,3,
보령연안3_연안,2012-08-21,126.4916667,36.24583333,316.8,28.28,27.71,7.29,35.7,6.82,8.18,406.4,3.3,5.0,22.6,2.0,91.0,1.92,65.1,32.5,3,
보령연안3_연안,2012-11-05,126.4916667,36.24583333,292.3,31.39,15.53,3.26,13.4,8.08,8.18,390.4,22.2,23.2,107.4,1.2,149.6,1.54,20.0,39.1,3,
부산연안4_환경관리,2012-02-20,129.09278,35.08583,185.5,34.35,10.96,1.07,4.6,9.56,8.16,179.6,7.1,10.7,73.0,4.5,97.0,0.23,17.0,11.6,1,
부산연안4_환경관리,2012-05-10,129.09278,35.08583,214.9,33.81,14.92,13.46,5.4,10.07,8.32,11.3,0.3,0.8,1.0,2.5,3.9,1.61,2.7,21.8,1,
부산연안4_환경관리,2012-08-10,129.09278,35.08583,171.3,32.1,27.2,6.26,9.2,8.76,8.21,18.5,1.1,3.9,1.5,4.1,23.9,0.82,21.3,21.2,1,
부산연안4_환경관리,2012-11-09,129.09278,35.08583,309.7,32.88,16.36,2.31,4.1,8.39,8.2,443.2,6.8,21.5,124.6,5.0,167.0,0.58,35.6,39.2,1,
부산연안5_환경관리,2012-02-22,129.04583,35.0475,170.1,33.97,11.28,1.1,6.6,8.83,7.96,179.5,5.8,10.7,65.5,3.5,83.7,1.25,12.4,12.9,1,
부산연안5_환경관리,2012-05-08,129.04583,35.0475,301.9,32.53,15.92,10.32,5.1,11.39,8.34,33.1,2.7,0.9,9.6,2.0,19.0,1.74,6.7,25.9,1,
부산연안5_환경관리,2012-08-08,129.04583,35.0475,118.7,32.1,27.5,1.14,9.2,7.34,8.18,97.8,0.9,2.9,1.2,8.9,9.5,0.06,7.4,9.7,1,
부산연안5_환경관리,2012-11-07,129.04583,35.0475,279.7,32.7,16.85,1.89,5.3,9.28,8.17,423.9,7.5,16.0,109.2,7.5,130.0,0.65,13.3,31.4,1,
삼척연안4_연안,2012-02-12,129.3669444,37.23333333,181.3,34.31,9.76,0.87,1.2,8.77,8.21,241.0,2.5,11.6,74.8,15.0,78.6,0.7,1.2,14.3,1,
삼척연안4_연안,2012-05-08,129.3669444,37.23333333,165.6,34.22,14.68,1.13,3.6,8.59,8.16,29.1,0.9,2.4,13.7,5.0,20.9,0.54,6.3,12.9,1,
삼척연안4_연안,2012-08-10,129.3669444,37.23333333,113.5,33.83,21.24,0.75,2.4,7.43,8.12,70.1,1.2,1.5,7.7,11.0,11.9,0.51,3.0,15.7,1,
삼척연안4_연안,2012-11-22,129.3669444,37.23333333,179.2,33.4,13.7,1.39,2.6,8.13,8.12,159.4,2.8,3.5,64.0,11.0,76.8,0.27,10.1,13.5,1,
삼척연안H2_항만,2012-08-10,129.3444444,37.22777778,262.7,33.96,21.04,1.74,2.8,6.7,8.08,247.0,2.3,4.9,55.2,7.0,73.6,0.82,16.1,20.2,1,
서귀포연안2_연안,2012-03-07,126.4125,33.22944444,122.5,34.47,14.92,0.64,6.0,8.66,8.21,148.2,2.4,7.8,49.3,10.0,56.7,0.85,5.0,12.2,2,
서귀포연안2_연안,2012-05-24,126.4125,33.22944444,141.4,33.83,18.15,0.43,41.1,7.81,8.06,217.8,3.5,4.9,36.3,14.0,44.2,0.55,4.3,10.1,2,
서귀포연안2_연안,2012-08-21,126.4125,33.22944444,143.6,31.06,27.03,3.21,3.4,7.17,8.25,152.8,1.0,1.6,5.0,7.0,6.6,1.07,0.6,14.3,2,
서귀포연안2_연안,2012-11-29,126.4125,33.22944444,136.4,34.05,18.7,2.65,33.7,7.4,8.25,197.0,8.1,10.2,49.6,11.0,62.7,0.43,5.0,11.4,2,
성산연안1_연안,2012-03-08,126.9386111,33.48,127.9,34.46,13.74,0.0,4.6,8.67,8.05,199.5,3.3,10.1,66.2,9.5,76.3,0.37,6.8,12.3,1,
성산연안1_연안,2012-05-23,126.9386111,33.48,174.7,34.09,16.29,0.41,9.6,7.64,8.09,270.0,2.3,5.8,42.5,14.5,48.1,0.92,3.3,12.1,1,
성산연안1_연안,2012-08-22,126.9386111,33.48,216.2,32.44,21.9,2.55,4.6,7.45,8.16,207.0,1.5,4.8,7.7,7.5,66.5,1.74,57.4,24.9,1,
성산연안1_연안,2012-11-28,126.9386111,33.48,159.7,33.92,17.98,3.66,9.7,7.7,8.26,214.9,8.7,8.5,59.1,10.5,71.1,0.44,3.3,12.3,1,
성산연안2_연안,2012-03-07,126.9386111,33.41138889,122.8,34.47,14.75,1.48,4.0,8.76,8.23,120.2,3.0,7.7,50.1,10.5,68.1,0.26,15.0,15.2,1,
성산연안2_연안,2012-05-23,126.9386111,33.41138889,147.9,33.8,17.62,1.65,9.8,8.02,8.06,215.7,2.9,4.7,28.9,13.5,34.6,0.56,2.8,10.8,1,
성산연안2_연안,2012-08-22,126.9386111,33.41138889,132.4,32.59,21.61,3.73,10.6,6.68,8.15,235.4,2.2,4.6,15.6,10.5,24.5,0.75,6.8,14.7,1,
성산연안2_연안,2012-11-28,126.9386111,33.41138889,158.4,33.97,18.02,2.6,7.7,7.59,8.26,227.4,8.6,8.9,63.3,10.5,75.3,0.35,3.4,10.7,1,
성산연안H1_항만,2012-03-08,126.9275,33.47083333,268.3,33.88,12.43,2.03,4.8,8.58,8.21,423.9,3.9,12.5,144.1,5.0,160.4,1.0,12.4,14.1,1,
성산연안H1_항만,2012-08-22,126.9275,33.47083333,250.8,32.49,22.76,2.53,3.4,7.31,8.07,313.5,2.9,6.7,28.7,4.8,67.9,0.78,36.4,22.4,1,
아산연안3_연안,2012-02-24,126.5194444,37.08888889,242.7,31.69,2.05,14.3,12.2,12.88,8.14,71.0,4.1,7.3,92.0,1.2,104.0,1.13,8.0,30.9,1,
아산연안3_연안,2012-05-14,126.5194444,37.08888889,349.8,31.19,11.63,1.74,5.5,9.3,8.07,93.7,4.0,5.6,63.2,2.6,73.2,1.33,6.0,19.9,1,
아산연안3_연안,2012-08-14,126.5194444,37.08888889,283.3,30.49,24.05,2.84,13.4,8.0,8.06,184.8,3.7,12.2,35.9,3.5,88.1,1.9,48.6,28.3,1,
아산연안3_연안,2012-11-30,126.5194444,37.08888889,573.7,29.82,10.72,1.77,21.4,9.87,8.17,465.7,11.3,30.8,289.8,1.3,302.0,1.16,0.9,43.4,1,
양양연안1_연안,2012-02-05,128.7502778,38.0125,175.3,34.26,8.04,0.9,2.4,9.25,8.25,240.2,3.4,12.1,76.0,13.0,84.1,0.5,4.7,19.6,1,
양양연안1_연안,2012-05-06,128.7502778,38.0125,139.6,34.16,13.73,1.1,3.4,8.67,8.2,83.4,0.3,0.5,3.3,7.0,4.4,0.67,0.9,14.3,1,
양양연안1_연안,2012-08-06,128.7502778,38.0125,124.9,31.94,25.9,3.07,2.2,7.73,8.31,16.4,0.2,2.1,12.9,5.0,26.4,1.7,13.3,12.3,1,
양양연안1_연안,2012-11-20,128.7502778,38.0125,117.4,33.37,13.18,1.44,3.0,8.05,8.14,103.4,1.1,1.2,14.5,10.0,22.0,0.55,6.4,11.0,1,
양양연안2_연안,2012-02-05,128.8016667,37.94972222,180.2,34.23,8.02,0.87,1.2,9.15,8.25,239.7,3.6,13.6,72.6,15.0,81.4,0.64,5.2,21.5,1,
양양연안2_연안,2012-05-06,128.8016667,37.94972222,131.1,33.98,13.41,1.33,4.2,9.01,8.22,28.8,0.4,0.7,3.0,7.0,4.0,0.77,0.6,15.1,1,
양양연안2_연안,2012-08-06,128.8016667,37.94972222,116.5,32.42,25.64,0.87,3.2,7.8,8.29,18.7,1.4,3.2,10.1,6.0,23.2,1.36,11.8,11.6,1,
양양연안2_연안,2012-11-20,128.8016667,37.94972222,135.3,33.41,13.39,1.39,2.0,8.1,8.14,123.4,1.9,0.2,29.5,9.0,36.9,0.63,5.5,11.5,1,
영일만11_연안,2012-02-14,129.5127778,36.06555556,175.0,34.36,10.39,0.87,4.2,8.82,8.2,263.4,4.9,14.2,60.9,12.0,66.2,0.35,0.3,14.6,1,
영일만11_연안,2012-05-09,129.5127778,36.06555556,243.3,33.7,16.57,2.67,8.0,9.66,8.27,20.1,0.4,1.3,9.6,5.0,13.0,1.97,3.0,24.6,1,
영일만11_연안,2012-08-13,129.5127778,36.06555556,129.6,32.52,26.54,0.87,4.2,6.51,8.19,504.7,5.0,9.3,88.7,11.0,96.8,0.85,3.0,10.3,1,
영일만11_연안,2012-11-25,129.5127778,36.06555556,213.9,33.2,12.91,1.08,3.0,7.88,8.06,246.8,5.9,12.3,71.4,6.0,105.9,0.23,28.6,13.7,1,
완도연안4_환경관리,2012-02-21,126.73889,34.24444,229.7,34.04,10.29,1.02,11.6,9.67,8.11,281.0,1.8,17.6,111.2,2.0,119.7,0.35,6.8,20.3,1,
완도연안4_환경관리,2012-05-15,126.73889,34.24444,235.0,33.71,14.7,2.61,8.2,8.42,8.25,200.5,3.5,7.1,33.2,4.8,39.5,0.94,2.9,11.5,1,
완도연안4_환경관리,2012-08-14,126.73889,34.24444,184.1,31.93,24.21,1.95,24.6,7.21,8.16,157.1,2.7,5.6,7.2,7.5,12.2,0.54,2.3,16.8,1,
완도연안4_환경관리,2012-11-06,126.73889,34.24444,275.4,32.43,15.53,3.41,6.1,7.96,7.89,336.1,3.8,15.4,84.3,1.0,152.6,0.51,64.4,36.0,1,
울산연안1_환경관리,2012-02-27,129.47667,35.52056,282.9,34.45,12.2,0.67,5.6,8.85,8.14,197.4,6.9,9.2,56.9,3.0,77.3,1.12,13.5,16.5,1,
울산연안1_환경관리,2012-05-14,129.47667,35.52056,225.3,33.98,16.06,3.57,7.7,9.54,8.23,1.9,0.4,1.6,2.8,4.3,16.7,1.04,13.5,13.2,1,
울산연안1_환경관리,2012-08-09,129.47667,35.52056,118.3,32.28,27.55,0.58,13.8,7.01,8.11,119.9,0.9,2.7,7.9,22.0,11.1,0.76,2.3,9.8,1,
울산연안1_환경관리,2012-11-13,129.47667,35.52056,220.6,32.83,16.1,1.74,4.6,7.71,8.23,507.4,9.9,24.7,159.5,5.9,180.0,0.75,10.5,24.8,1,
전주포연안2_연안,2012-02-27,126.4333333,35.8375,219.6,31.83,3.24,10.94,3.6,12.8,8.29,172.0,2.3,2.0,23.7,1.4,39.1,1.24,13.1,25.9,2,
전주포연안2_연안,2012-05-09,126.4333333,35.8375,216.9,31.3,12.2,3.42,6.2,8.87,8.23,39.0,4.0,1.2,13.8,3.3,18.3,1.28,0.4,22.9,2,
전주포연안2_연안,2012-08-21,126.4333333,35.8375,303.9,29.14,27.1,6.96,27.0,6.75,8.21,291.0,4.8,13.0,29.6,3.5,131.3,3.17,97.0,45.6,2,
전주포연안2_연안,2012-11-10,126.4333333,35.8375,286.9,30.53,14.38,1.13,6.7,8.5,8.2,486.1,10.3,24.4,70.2,1.8,146.0,2.35,65.5,35.8,2,
전주포연안3_연안,2012-02-27,126.3777778,35.77083333,259.8,32.12,3.12,6.9,2.8,12.72,8.23,281.8,3.4,9.2,86.7,1.6,101.6,1.4,11.5,22.7,2,
전주포연안3_연안,2012-05-09,126.3777778,35.77083333,169.1,31.58,11.23,4.35,10.0,8.53,8.28,31.3,0.4,1.5,19.4,2.5,20.2,1.31,0.4,27.6,2,
전주포연안3_연안,2012-08-21,126.3777778,35.77083333,430.4,27.44,27.29,7.64,8.4,7.17,8.2,327.2,7.8,29.4,56.7,5.2,122.7,3.41,58.2,52.7,2,
전주포연안3_연안,2012-11-09,126.3777778,35.77083333,327.3,30.79,14.54,1.62,10.8,8.26,8.18,453.5,10.2,22.7,57.0,3.5,123.7,2.08,56.6,31.3,2,
전주포연안6_연안,2012-02-28,126.4416667,35.61666667,210.7,32.04,3.17,10.74,4.2,14.47,8.21,164.3,2.7,3.4,38.9,1.5,53.0,1.54,11.4,25.0,1,
전주포연안6_연안,2012-05-08,126.4416667,35.61666667,173.4,31.49,14.35,1.97,9.2,8.71,8.17,15.2,0.7,1.7,1.8,3.5,10.9,1.49,8.4,25.1,1,
전주포연안6_연안,2012-08-23,126.4416667,35.61666667,287.0,29.12,27.37,6.56,11.8,6.32,8.13,354.2,2.8,25.3,25.6,3.8,87.7,2.61,59.3,49.2,1,
전주포연안6_연안,2012-11-09,126.4416667,35.61666667,252.6,30.8,14.48,2.26,12.8,8.26,8.18,455.8,7.2,21.5,48.1,1.4,113.8,1.58,58.5,34.2,1,
제주연안2_연안,2012-02-28,126.4277778,33.50055556,185.3,34.49,13.72,0.0,5.6,9.2,8.17,179.2,4.1,8.3,81.4,8.5,92.9,0.57,7.4,16.9,1,
제주연안2_연안,2012-05-23,126.4277778,33.50055556,182.2,34.17,16.33,0.84,5.2,8.15,8.16,204.1,1.4,4.0,22.0,11.0,24.8,0.5,1.5,12.1,1,
제주연안2_연안,2012-08-23,126.4277778,33.50055556,152.2,31.2,26.62,2.49,11.2,7.5,8.34,173.0,1.3,1.5,5.8,7.5,13.9,1.02,6.7,15.3,1,
제주연안2_연안,2012-11-28,126.4277778,33.50055556,184.0,33.06,16.63,4.05,15.7,7.97,8.22,265.8,5.9,8.7,67.4,9.0,77.0,0.73,3.7,10.9,1,
조천연안2_연안,2012-03-08,126.7327778,33.57388889,139.0,34.4,13.26,0.0,4.9,9.1,8.02,197.8,2.9,10.8,70.3,9.0,75.6,0.73,2.4,13.8,1,
조천연안2_연안,2012-05-23,126.7327778,33.57388889,137.1,34.11,16.26,1.68,9.8,7.6,7.91,180.1,1.8,2.0,12.7,13.0,65.1,0.45,50.7,10.3,1,
조천연안2_연안,2012-08-22,126.7327778,33.57388889,169.5,32.12,24.83,1.08,11.6,7.53,8.23,179.4,0.9,1.2,2.3,8.5,8.7,0.85,5.6,20.6,1,
조천연안2_연안,2012-11-28,126.7327778,33.57388889,171.7,33.58,17.1,2.7,30.3,7.94,8.24,237.4,8.2,10.7,67.9,7.5,82.9,0.52,6.8,11.2,1,
조천연안3_연안,2012-03-08,126.6663889,33.56055556,139.2,34.38,13.52,1.45,5.4,9.03,8.04,229.4,2.9,10.4,71.5,8.5,83.2,0.97,8.8,14.5,1,
조천연안3_연안,2012-05-23,126.6663889,33.56055556,170.1,34.13,16.23,1.94,4.6,7.94,8.03,259.8,3.2,6.7,41.1,14.5,58.4,0.37,14.1,11.6,1,
조천연안3_연안,2012-08-23,126.6663889,33.56055556,155.1,31.86,24.81,2.78,10.1,6.98,8.28,200.7,1.6,1.7,5.3,6.5,8.7,0.98,1.9,15.7,1,
조천연안3_연안,2012-11-28,126.6663889,33.56055556,160.6,33.43,16.96,4.63,12.7,7.7,8.24,248.2,7.3,10.2,70.4,8.5,78.7,0.92,1.0,10.8,1,
주문진연안1_연안,2012-02-05,128.8375,37.88583333,264.7,34.1,7.55,1.1,4.0,9.34,8.23,266.6,3.7,14.0,87.3,11.0,98.8,0.64,7.8,24.3,1,
주문진연안1_연안,2012-05-02,128.8375,37.88583333,165.9,33.97,12.68,1.57,4.8,9.14,8.2,31.4,0.7,8.9,15.0,5.0,16.0,0.77,0.2,14.4,1,
주문진연안1_연안,2012-08-06,128.8375,37.88583333,149.1,32.3,26.29,1.1,1.8,7.77,8.3,17.3,1.4,2.1,10.3,5.0,24.4,1.65,12.7,12.1,1,
주문진연안1_연안,2012-11-21,128.8375,37.88583333,157.2,33.39,13.1,1.62,3.2,8.04,8.15,117.4,1.7,1.2,30.0,9.0,37.0,0.55,5.2,10.5,1,
