station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],유분[mg/L]
거진연안1_연안,2012-05-06,128.5055556,38.40833333,171.7,34.02,13.65,1.31,4.0,8.88,8.18,70.6,0.1,2.6,2.2,6.0,2.7,0.74,0.4,14.1,
거진연안1_연안,2012-08-07,128.5055556,38.40833333,194.0,30.28,26.52,2.2,3.6,8.07,8.34,16.1,1.2,1.1,13.5,3.5,17.0,1.52,2.4,11.1,
거진연안1_연안,2012-11-20,128.5055556,38.40833333,114.6,33.36,12.6,1.44,4.0,8.26,8.13,101.3,1.8,1.2,18.9,10.0,24.2,0.84,3.5,9.0,
거진연안2_연안,2012-02-06,128.4597222,38.44027778,216.8,34.12,6.86,0.87,2.2,9.31,8.2,241.7,3.4,12.6,77.7,11.0,87.0,0.45,5.9,19.9,
거진연안2_연안,2012-05-06,128.4597222,38.44027778,111.1,33.95,13.27,0.9,1.6,9.26,8.19,44.5,0.2,1.8,2.4,6.0,2.9,0.94,0.3,11.9,
거진연안2_연안,2012-08-07,128.4597222,38.44027778,154.0,30.82,25.84,3.07,2.2,8.2,8.35,11.0,1.6,0.7,14.9,3.0,19.7,1.28,3.1,11.8,
거진연안2_연안,2012-11-20,128.4597222,38.44027778,111.1,33.34,12.37,1.21,4.0,8.39,8.1,115.8,1.6,1.6,38.9,9.0,43.1,0.79,2.7,10.7,
거진연안H1_항만,2012-08-07,128.4597222,38.44638889,224.7,30.85,26.15,3.94,2.8,6.84,8.2,142.9,1.4,1.1,9.4,3.6,13.0,2.48,2.2,26.2,
고성자란만1_연안,2012-02-24,128.3147222,34.9275,123.1,33.81,5.91,1.24,3.1,11.47,7.96,101.9,0.4,7.7,1.7,4.0,7.7,0.16,5.5,12.7,
고성자란만1_연안,2012-05-08,128.3147222,34.9275,148.9,33.35,18.41,1.94,4.5,9.29,8.22,47.5,0.7,7.3,0.3,3.5,1.4,0.35,0.5,12.7,
고성자란만1_연안,2012-08-08,128.3147222,34.9275,132.6,32.82,26.7,3.13,10.0,6.29,7.99,305.0,1.0,22.5,3.6,2.0,8.1,1.45,3.6,30.1,
고성자란만2_연안,2012-02-24,128.2233333,34.90944444,122.5,33.68,5.21,0.61,2.4,11.21,7.97,107.1,0.3,8.4,0.6,7.9,6.6,0.4,5.7,13.6,
고성자란만2_연안,2012-05-08,128.2233333,34.90944444,131.1,33.32,18.98,0.87,3.5,9.38,8.2,43.8,0.5,8.0,1.0,5.8,1.7,0.18,0.2,15.1,
고성자란만2_연안,2012-08-08,128.2233333,34.90944444,132.0,32.47,28.0,1.62,69.4,6.38,8.06,441.5,1.0,7.6,4.2,7.0,10.1,1.21,4.9,13.8,
고성자란만3_연안,2012-02-24,128.25,34.875,116.2,33.84,5.85,0.84,2.3,11.21,8.0,82.6,0.5,7.9,1.2,8.8,7.1,0.21,5.5,13.0,
고성자란만3_연안,2012-05-08,128.25,34.875,143.4,33.59,16.68,1.71,5.2,8.73,8.23,50.6,0.3,1.6,0.4,4.0,0.7,0.05,0.0,17.3,
고성자란만3_연안,2012-08-08,128.25,34.875,124.9,32.39,26.69,2.09,11.8,6.78,8.12,327.4,1.0,5.4,2.9,6.3,6.3,1.09,2.4,12.8,
고창연안1_연안,2012-02-28,126.4605556,35.5725,252.5,32.1,3.17,8.93,4.0,13.1,8.2,168.6,2.8,5.4,45.7,1.5,57.5,1.46,9.1,19.3,
고창연안1_연안,2012-05-08,126.4605556,35.5725,298.7,31.46,15.32,1.1,45.0,8.27,8.13,59.8,0.9,0.8,6.5,0.5,21.4,1.77,14.0,61.0,
고창연안1_연안,2012-08-23,126.4605556,35.5725,367.5,29.61,27.46,8.69,15.4,5.88,8.08,340.6,2.9,27.8,14.9,1.4,103.7,2.11,85.8,58.0,
고창연안1_연안,2012-11-09,126.4605556,35.5725,266.0,30.66,14.1,2.02,16.0,8.46,8.18,496.7,5.7,23.6,45.9,1.3,138.7,1.68,87.1,42.8,
고창연안2_연안,2012-02-28,126.3916667,35.5,258.6,32.0,2.97,14.3,4.2,11.05,8.26,102.4,0.9,1.5,3.6,1.2,13.5,1.43,9.0,28.1,
고창연안2_연안,2012-05-08,126.3916667,35.5,182.3,31.78,14.93,2.84,11.2,8.09,8.2,51.1,0.8,1.7,1.7,2.1,2.8,1.05,0.3,18.5,
고창연안2_연안,2012-08-23,126.3916667,35.5,247.0,30.81,27.49,7.65,17.6,6.1,8.16,304.4,1.9,16.7,4.9,1.1,49.5,1.89,42.7,40.7,
고창연안2_연안,2012-11-09,126.3916667,35.5,248.6,30.85,14.16,1.73,16.0,8.53,8.18,477.7,4.8,20.3,40.1,0.7,109.2,1.22,64.3,46.7,
고창연안3_연안,2012-02-28,126.3775,35.38972222,292.0,32.01,3.48,14.33,7.8,12.28,8.15,253.8,4.6,5.1,43.0,0.6,57.8,0.95,10.2,39.9,
고창연안3_연안,2012-05-08,126.3775,35.38972222,283.6,31.82,17.59,3.77,22.6,8.27,8.2,61.7,0.7,1.9,9.5,1.2,10.8,1.28,0.6,34.3,
고창연안3_연안,2012-08-23,126.3775,35.38972222,297.3,30.63,27.53,6.5,62.8,5.92,8.19,439.7,3.6,17.7,33.6,0.5,119.5,2.11,82.3,61.6,
고창연안3_연안,2012-11-09,126.3775,35.38972222,420.4,30.6,13.84,2.71,34.9,8.68,8.11,786.6,7.5,26.3,120.2,0.4,191.3,1.82,63.6,82.7,
고창연안4_연안,2012-02-28,126.3,35.33333333,268.8,32.09,3.25,12.56,15.2,11.99,8.12,330.3,4.6,10.0,93.5,0.5,111.3,1.59,13.2,52.9,
고창연안4_연안,2012-05-08,126.3,35.33333333,256.9,31.9,17.2,5.07,48.6,8.89,8.16,102.4,0.7,1.4,26.0,0.5,26.7,1.23,0.0,47.8,
고창연안4_연안,2012-08-23,126.3,35.33333333,295.0,30.69,27.43,4.76,81.6,5.9,8.17,478.4,5.6,18.2,62.6,0.3,121.2,1.38,53.0,76.8,
고창연안4_연안,2012-11-09,126.3,35.33333333,402.6,30.77,13.96,1.33,41.2,8.59,8.11,702.7,7.8,26.0,122.7,0.3,141.6,1.58,11.1,82.7,
고흥연안1_연안,2012-02-27,127.2433333,34.5,214.5,34.09,7.17,1.68,28.1,9.95,8.06,9.3,2.1,10.3,113.9,0.8,117.2,1.06,1.3,26.1,
고흥연안1_연안,2012-05-13,127.2433333,34.5,237.2,33.05,16.27,1.51,9.9,9.41,8.25,190.8,3.6,7.1,36.7,1.7,40.6,1.39,0.4,14.5,
고흥연안1_연안,2012-08-07,127.2433333,34.5,173.5,32.38,26.26,3.54,10.8,6.8,8.23,237.2,1.8,14.0,2.9,2.2,16.7,0.66,12.0,23.4,
고흥연안1_연안,2012-11-06,127.2433333,34.5,266.2,31.88,16.08,1.48,5.6,7.74,8.2,308.1,10.8,14.6,59.9,2.5,93.6,0.73,23.0,20.0,
고흥연안2_연안,2012-02-27,127.2161111,34.33138889,178.4,34.18,8.26,4.0,25.0,10.62,8.08,14.0,0.9,3.9,15.4,1.1,18.3,1.3,2.0,26.9,
고흥연안2_연안,2012-05-13,127.2161111,34.33138889,217.7,33.44,15.39,0.64,16.0,9.08,8.22,227.4,4.4,8.0,42.9,1.5,48.4,0.81,1.1,13.3,
고흥연안2_연안,2012-08-07,127.2161111,34.33138889,122.8,32.5,25.72,5.93,9.8,7.34,8.26,112.4,1.0,4.6,2.0,0.7,4.8,1.31,1.8,15.1,
고흥연안2_연안,2012-11-06,127.2161111,34.33138889,235.6,32.25,15.87,1.6,5.7,7.76,8.18,274.8,10.8,12.7,67.0,2.5,82.4,1.12,4.6,14.2,
고흥연안3_연안,2012-02-27,127.4016667,34.40444444,224.7,34.11,6.32,2.05,25.7,11.17,8.06,17.6,2.2,13.8,139.8,1.0,144.5,1.25,2.4,22.5,
고흥연안3_연안,2012-05-13,127.4016667,34.40444444,242.3,33.23,15.95,1.51,11.2,8.94,8.16,235.8,3.9,7.4,40.6,1.0,45.0,1.81,0.5,14.8,
고흥연안3_연안,2012-08-07,127.4016667,34.40444444,135.3,32.45,26.69,6.14,13.5,6.71,8.25,180.5,1.0,6.0,1.6,2.5,4.8,1.9,2.2,22.9,
고흥연안3_연안,2012-11-06,127.4016667,34.40444444,268.5,31.95,16.24,4.74,2.9,8.04,8.24,174.9,7.1,6.7,34.9,2.0,50.5,1.73,8.4,17.2,
고흥연안4_연안,2012-02-22,127.595,34.50916667,194.0,34.27,8.01,3.83,12.7,10.16,8.07,33.3,2.9,9.2,61.5,1.3,67.2,1.17,2.8,20.3,
고흥연안4_연안,2012-05-10,127.595,34.50916667,222.3,33.25,16.23,3.45,27.8,7.64,8.22,268.4,2.7,3.5,22.9,1.5,26.3,1.02,0.6,12.0,
고흥연안4_연안,2012-08-09,127.595,34.50916667,114.1,32.04,26.44,2.02,23.2,6.73,8.23,217.2,1.4,4.4,5.9,1.6,13.5,1.34,6.3,16.2,
고흥연안4_연안,2012-11-08,127.595,34.50916667,212.5,31.87,15.7,5.3,2.6,8.42,8.29,160.0,2.5,3.2,16.1,3.5,21.6,0.98,3.0,12.7,
고흥연안5_연안,2012-02-22,127.4791667,34.47833333,135.7,34.04,5.84,5.71,12.1,8.87,8.07,68.3,0.5,2.7,2.6,1.4,7.9,1.67,4.8,18.3,
고흥연안5_연안,2012-05-10,127.4791667,34.47833333,176.1,33.22,16.3,4.23,34.8,8.54,8.22,287.6,2.8,4.4,25.4,0.8,29.5,1.02,1.3,26.3,
고흥연안5_연안,2012-08-09,127.4791667,34.47833333,155.5,32.19,27.16,3.77,31.6,6.32,8.27,294.0,2.3,3.0,8.0,0.9,18.1,1.68,7.8,31.6,
고흥연안5_연안,2012-11-08,127.4791667,34.47833333,203.1,31.94,15.35,3.11,4.2,8.28,8.27,170.8,2.7,4.2,15.7,2.5,23.9,0.82,5.4,12.0,
고흥연안6_연안,2012-02-22,127.4916667,34.52277778,163.5,33.98,5.27,4.9,16.5,11.18,8.08,182.9,0.4,1.7,1.4,1.3,3.8,0.58,2.0,21.5,
고흥연안6_연안,2012-05-10,127.4916667,34.52277778,231.3,33.17,16.64,4.64,38.8,8.3,8.19,244.3,2.4,3.8,23.4,0.5,32.4,1.02,6.6,30.1,
고흥연안6_연안,2012-08-09,127.4916667,34.52277778,141.0,32.14,27.03,3.77,22.6,6.69,8.25,259.7,0.6,1.2,3.8,0.9,6.8,0.88,2.4,23.9,
고흥연안6_연안,2012-11-08,127.4916667,34.52277778,197.5,31.75,15.41,4.46,3.2,8.68,8.31,143.1,1.0,1.8,7.7,4.0,6.5,1.01,3.3,11.6,
고흥연안7_연안,2012-02-22,127.5475,34.45888889,171.3,34.12,6.49,6.84,12.9,9.86,8.08,72.1,0.7,3.1,4.2,1.2,15.2,0.6,10.3,17.2,
고흥연안7_연안,2012-05-10,127.5475,34.45888889,233.6,33.33,16.13,3.14,23.0,8.57,8.2,259.6,3.1,5.3,29.9,0.9,41.1,0.96,8.1,19.0,
고흥연안7_연안,2012-08-09,127.5475,34.45888889,118.3,32.01,26.43,1.62,13.4,6.95,8.24,180.6,0.3,1.9,4.8,1.7,7.8,0.96,2.8,14.5,
고흥연안7_연안,2012-11-08,127.5475,34.45888889,224.6,32.05,15.7,5.91,4.5,8.56,8.3,145.3,2.4,3.0,13.4,3.0,21.2,0.98,5.5,11.5,
고흥연안8_연안,2012-02-22,127.5475,34.4225,138.5,34.16,6.83,5.25,10.2,8.16,8.08,79.4,1.5,4.3,20.2,1.4,25.7,0.74,4.0,14.1,
고흥연안8_연안,2012-05-10,127.5475,34.4225,244.0,33.44,15.54,3.09,28.0,8.3,8.19,290.9,4.3,8.5,43.8,0.8,194.9,1.07,146.7,27.0,
고흥연안8_연안,2012-08-09,127.5475,34.4225,121.1,31.99,26.39,1.62,13.4,6.81,8.24,171.4,0.1,2.1,3.9,0.9,7.1,0.82,3.1,14.0,
고흥연안8_연안,2012-11-08,127.5475,34.4225,224.8,32.15,16.25,6.14,6.0,8.21,8.26,156.5,5.7,5.4,29.1,3.5,47.5,0.85,12.7,9.9,
광양만1_환경관리,2012-02-29,127.67972,34.85139,220.0,32.99,5.99,7.4,10.1,10.65,8.32,7.4,2.5,0.9,10.8,2.0,15.0,1.48,1.7,28.3,
광양만1_환경관리,2012-05-08,127.67972,34.85139,350.9,30.94,17.1,6.26,5.4,9.12,8.21,206.8,3.6,6.2,119.9,1.1,140.3,1.62,16.7,31.2,
광양만1_환경관리,2012-08-08,127.67972,34.85139,275.6,30.76,27.43,18.25,18.6,7.67,8.13,75.3,1.1,5.5,4.4,1.5,14.4,2.96,8.9,45.0,
광양만1_환경관리,2012-11-10,127.67972,34.85139,348.0,,15.46,3.88,8.4,8.01,8.12,731.6,20.9,27.5,121.4,1.5,210.4,1.07,68.1,43.4,
광양만2_환경관리,2012-02-29,127.65056,34.88389,169.6,33.11,6.47,4.73,24.7,11.21,8.28,4.2,3.8,0.4,4.6,2.0,12.2,1.56,3.8,18.4,
광양만2_환경관리,2012-05-08,127.65056,34.88389,313.4,31.58,16.9,3.57,68.8,8.25,8.17,261.7,5.5,6.0,96.8,1.2,135.4,1.34,33.1,22.7,
광양만2_환경관리,2012-08-08,127.65056,34.88389,252.6,30.64,27.73,14.04,11.0,8.96,8.27,30.8,0.3,3.9,11.6,1.8,20.0,2.8,8.2,37.5,
광양만2_환경관리,2012-11-10,127.65056,34.88389,311.0,,16.06,3.19,5.2,7.71,8.13,615.8,20.8,22.2,110.2,1.8,189.3,1.23,58.4,34.0,
광양만3_환경관리,2012-02-29,127.68222,34.90222,181.2,33.0,6.54,4.7,7.9,11.19,8.27,12.1,3.7,1.0,11.6,2.2,20.4,1.51,5.0,19.3,
광양만3_환경관리,2012-05-08,127.68222,34.90222,320.2,31.84,16.4,4.47,40.8,8.81,8.22,207.4,5.8,2.4,108.0,1.1,142.7,2.35,28.9,21.6,
광양만3_환경관리,2012-08-08,127.68222,34.90222,290.6,30.57,27.05,19.42,16.0,8.23,8.14,87.3,1.7,3.6,5.8,1.9,18.0,2.51,10.5,36.8,
광양만3_환경관리,2012-11-10,127.68222,34.90222,330.9,,16.43,2.98,5.0,7.56,8.14,637.2,21.5,18.8,115.4,2.2,192.5,0.98,55.6,34.4,
광양만4_환경관리,2012-02-28,127.82333,34.92083,142.0,33.55,7.29,5.12,9.4,11.08,8.18,10.4,1.4,4.2,4.3,3.3,14.7,1.65,9.1,18.4,
광양만4_환경관리,2012-05-08,127.82333,34.92083,250.6,32.4,16.1,2.9,34.8,8.44,8.2,167.3,2.3,4.3,48.3,1.2,58.2,2.09,7.7,24.1,
광양만4_환경관리,2012-08-08,127.82333,34.92083,304.8,31.77,26.21,8.57,10.6,6.23,8.21,362.1,13.6,11.7,19.8,2.3,54.6,4.32,21.3,43.6,
광양만4_환경관리,2012-11-10,127.82333,34.92083,267.4,,16.97,2.81,7.6,7.04,8.13,525.9,17.1,18.9,99.6,2.3,146.2,1.23,29.5,24.4,
광양만5_환경관리,2012-02-28,127.80111,34.83194,137.2,33.63,7.04,3.82,8.8,10.04,8.19,36.5,0.9,4.0,6.5,3.5,8.8,1.46,1.5,16.8,
광양만5_환경관리,2012-05-08,127.80111,34.83194,193.0,33.06,15.3,4.23,31.6,8.9,8.26,96.5,1.3,2.4,11.9,1.8,13.2,0.87,0.0,21.0,
광양만5_환경관리,2012-08-08,127.80111,34.83194,217.3,31.69,25.8,9.84,11.6,6.48,8.25,337.4,11.5,9.0,13.0,2.8,34.0,1.66,9.5,29.9,
광양만5_환경관리,2012-11-10,127.80111,34.83194,303.4,,16.65,2.58,2.3,4.35,8.16,548.3,17.1,19.0,107.1,4.0,151.5,1.18,27.3,30.5,
광양만6_환경관리,2012-02-28,127.78889,34.86944,141.1,33.55,7.05,4.72,8.5,10.95,8.2,20.4,1.2,4.3,9.6,2.3,11.6,1.64,0.7,18.5,
광양만6_환경관리,2012-05-08,127.78889,34.86944,210.4,32.77,15.5,3.57,28.8,8.46,8.23,118.4,1.9,2.3,31.5,1.2,47.7,1.41,14.3,16.0,
광양만6_환경관리,2012-08-08,127.78889,34.86944,249.1,31.4,26.46,11.59,10.8,6.58,8.23,361.5,4.7,2.5,5.2,2.0,19.7,2.22,9.8,36.4,
광양만6_환경관리,2012-11-10,127.78889,34.86944,307.3,,16.89,2.58,2.3,7.59,8.15,540.4,17.0,19.0,105.3,3.2,155.9,0.85,33.6,30.0,
광양만7_환경관리,2012-02-28,127.79889,34.90278,150.0,33.13,7.18,4.46,11.9,9.4,8.17,51.4,1.6,3.2,36.2,2.9,48.0,1.22,10.1,18.1,
광양만7_환경관리,2012-05-08,127.79889,34.90278,228.6,32.92,15.6,5.37,43.2,8.49,8.23,115.5,1.9,2.7,27.8,1.2,29.7,1.62,0.0,21.8,
광양만7_환경관리,2012-08-08,127.79889,34.90278,256.7,30.75,27.56,12.35,11.6,6.78,8.19,462.2,6.4,4.6,8.1,1.6,34.1,2.54,19.7,38.5,
광양만7_환경관리,2012-11-10,127.79889,34.90278,383.8,,16.45,3.01,5.3,7.66,8.14,735.2,17.3,20.5,199.3,2.6,243.9,0.96,27.3,30.2,
광양만8_환경관리,2012-02-29,127.75972,34.89167,149.1,33.25,7.57,2.46,11.6,10.22,8.27,32.5,1.9,1.9,23.4,2.7,26.3,1.29,1.0,16.1,
광양만8_환경관리,2012-05-08,127.75972,34.89167,257.4,32.31,16.3,5.8,29.8,8.61,8.22,139.0,4.6,1.8,54.7,1.5,63.9,1.14,4.6,19.5,
광양만8_환경관리,2012-08-08,127.75972,34.89167,198.6,31.35,26.27,9.91,9.4,7.22,8.27,294.3,4.6,2.9,5.4,2.3,17.5,1.68,7.5,30.4,
광양만8_환경관리,2012-11-10,127.75972,34.89167,297.6,,16.92,2.78,5.2,7.45,8.15,574.7,18.1,21.9,108.1,3.2,158.0,0.85,31.7,28.3,
광양만9_환경관리,2012-02-29,127.72389,34.9025,178.7,33.3,8.43,3.77,8.6,10.73,8.27,43.6,7.0,0.2,24.3,2.4,36.4,1.67,5.1,20.3,
광양만9_환경관리,2012-05-08,127.72389,34.9025,276.1,32.0,16.7,6.24,44.4,8.78,8.23,163.1,4.0,1.1,68.8,1.5,94.8,1.14,21.9,20.1,
광양만9_환경관리,2012-08-08,127.72389,34.9025,285.7,31.28,27.11,15.83,12.4,7.37,8.2,164.6,5.9,0.7,5.1,1.7,19.5,2.32,8.6,40.3,
광양만9_환경관리,2012-11-10,127.72389,34.9025,312.7,,16.7,2.58,3.1,7.53,8.14,588.4,20.4,23.5,105.2,2.8,211.3,0.82,85.7,31.6,
광양만H1_항만,2012-02-24,127.7402778,34.8625,163.9,33.35,6.79,2.03,10.6,11.24,8.17,13.6,1.9,6.6,7.8,1.8,12.3,0.7,2.6,23.2,
광양만H1_항만,2012-08-08,127.7402778,34.8625,302.6,31.24,28.44,16.29,24.4,6.86,8.22,319.8,18.8,15.5,35.4,1.2,83.1,2.78,28.9,46.7,
구룡포연안1_연안,2012-02-14,129.5638889,35.98305556,192.9,34.38,11.12,1.1,3.4,8.13,8.21,264.5,5.9,15.4,60.4,7.0,66.9,0.47,0.6,15.5,
구룡포연안1_연안,2012-05-09,129.5638889,35.98305556,154.6,34.17,16.49,2.23,4.6,8.87,8.16,11.4,0.3,1.0,5.3,6.0,12.2,0.88,6.5,13.2,
구룡포연안1_연안,2012-08-12,129.5638889,35.98305556,119.8,32.21,27.37,1.27,3.6,7.21,8.19,563.1,8.9,7.6,84.6,9.0,94.3,0.88,0.8,10.1,
구룡포연안1_연안,2012-11-25,129.5638889,35.98305556,188.5,33.4,14.17,0.67,2.4,7.72,8.03,286.4,6.9,11.1,88.4,18.0,106.2,0.1,11.0,16.4,
구룡포연안2_연안,2012-02-14,129.5880556,35.99777778,199.7,34.39,11.33,1.1,1.6,8.95,8.21,248.5,5.7,14.1,61.4,13.0,67.9,0.39,0.7,15.1,
구룡포연안2_연안,2012-05-09,129.5880556,35.99777778,207.9,34.19,16.91,1.33,4.6,8.71,8.16,15.3,0.5,1.2,7.1,8.0,16.0,1.02,8.3,15.3,
구룡포연안2_연안,2012-08-12,129.5880556,35.99777778,115.4,32.19,27.67,0.81,3.2,6.55,8.19,100.2,1.9,4.3,20.4,11.0,32.2,0.74,9.8,9.7,
구룡포연안2_연안,2012-11-25,129.5880556,35.99777778,153.1,33.4,14.1,0.64,0.6,7.57,8.04,270.4,6.8,12.2,83.3,21.0,101.5,0.2,11.4,15.1,
구룡포연안H1_항만,2012-08-12,129.5563889,35.98555556,178.9,32.2,27.93,2.61,3.4,7.02,8.19,47.6,1.6,0.9,17.4,6.0,29.1,1.38,10.0,15.3,
군산연안1_연안,2012-02-27,126.7191667,35.99777778,1546.7,23.52,4.91,4.0,29.9,15.42,8.1,496.1,32.5,19.3,1013.8,0.6,1423.4,2.71,377.2,61.3,
군산연안1_연안,2012-05-09,126.7191667,35.99777778,1364.0,21.95,17.28,3.54,83.0,7.99,7.8,490.3,28.3,33.9,282.2,0.3,767.9,4.62,457.4,139.5,
군산연안1_연안,2012-08-21,126.7191667,35.99777778,1710.3,10.92,26.56,10.85,116.4,6.0,7.66,2918.3,31.3,66.6,1326.1,0.3,1495.1,3.41,137.7,216.2,
군산연안1_연안,2012-11-10,126.7191667,35.99777778,1013.5,22.08,14.12,4.51,25.2,8.33,8.03,905.8,24.6,32.2,431.8,0.2,663.0,2.41,206.6,57.7,
군산연안10_연안,2012-02-27,126.4,35.97916667,219.9,32.24,3.21,4.0,2.2,12.62,8.17,326.5,2.1,12.1,80.2,1.6,90.2,0.89,8.0,15.9,
군산연안10_연안,2012-05-09,126.4,35.97916667,233.8,31.0,12.99,2.76,6.4,8.4,8.26,28.8,2.4,0.0,20.9,2.3,24.6,1.29,1.3,18.1,
군산연안10_연안,2012-08-21,126.4,35.97916667,583.2,26.02,27.43,2.96,12.2,6.48,8.06,969.5,9.7,36.1,207.6,2.3,376.1,2.58,158.9,56.5,
군산연안10_연안,2012-11-10,126.4,35.97916667,300.8,30.23,14.2,1.88,5.6,8.4,8.18,564.4,15.4,24.9,114.2,2.9,190.8,1.73,61.2,29.4,
군산연안2_연안,2012-02-27,126.6644444,36.0,1109.7,25.67,3.27,4.47,5.1,16.21,8.22,487.7,25.4,16.0,833.7,0.5,1100.8,2.01,241.7,41.0,
군산연안2_연안,2012-05-09,126.6644444,36.0,1190.7,23.68,16.75,4.87,21.8,8.39,7.86,391.3,22.7,28.3,242.2,0.7,738.6,3.36,473.7,76.4,
군산연안2_연안,2012-08-21,126.6644444,36.0,1504.0,14.7,26.73,6.39,71.2,6.11,7.8,2691.0,26.6,66.4,1168.8,0.4,1388.6,3.65,193.2,108.2,
군산연안2_연안,2012-11-10,126.6644444,36.0,700.7,25.83,13.92,4.23,18.0,8.54,8.12,760.1,17.5,31.5,258.1,0.7,412.8,1.69,137.2,52.8,
군산연안3_연안,2012-02-27,126.6,35.97916667,688.2,29.02,3.1,6.73,8.8,16.45,8.25,314.2,12.7,9.2,419.7,0.9,549.0,2.26,116.6,57.6,
군산연안3_연안,2012-05-09,126.6,35.97916667,783.9,28.04,15.09,5.92,30.8,9.17,8.07,185.9,10.7,17.4,114.4,0.9,281.8,3.15,156.7,53.0,
군산연안3_연안,2012-08-21,126.6,35.97916667,1611.3,15.4,26.61,5.03,25.0,6.72,8.0,2698.4,26.5,44.9,1252.0,0.6,1462.7,3.01,184.1,48.3,
군산연안3_연안,2012-11-10,126.6,35.97916667,526.7,28.78,14.17,4.4,11.2,8.51,8.15,620.8,14.5,28.8,159.7,0.8,283.2,1.49,109.1,39.5,
군산연안4_연안,2012-02-27,126.55,35.97916667,517.9,30.34,3.14,7.6,2.7,17.69,8.27,249.1,8.4,7.4,288.6,1.0,367.5,2.25,70.6,23.1,
군산연안4_연안,2012-05-09,126.55,35.97916667,547.1,29.05,14.49,4.0,8.6,8.37,8.07,147.3,8.6,2.9,105.0,1.4,188.1,2.16,74.5,29.7,
군산연안4_연안,2012-08-21,126.55,35.97916667,1276.8,21.7,26.9,5.52,49.0,6.83,8.05,2203.9,24.6,57.0,953.7,0.5,1199.3,3.1,221.0,77.4,
군산연안4_연안,2012-11-10,126.55,35.97916667,468.2,28.93,14.19,3.64,10.4,8.52,8.14,616.1,14.1,28.4,148.4,1.2,279.1,1.65,116.6,33.0,
군산연안5_연안,2012-02-27,126.5611111,36.01666667,220.1,31.74,3.24,6.26,5.0,16.77,8.27,255.7,2.6,4.3,33.1,1.0,42.1,1.24,6.4,22.4,
군산연안5_연안,2012-05-09,126.5611111,36.01666667,303.1,30.4,15.58,5.28,16.4,7.96,8.12,119.9,5.4,2.2,24.7,1.2,35.2,2.03,5.2,32.0,
군산연안5_연안,2012-08-21,126.5611111,36.01666667,745.3,24.08,27.25,4.29,47.0,6.87,8.11,1336.2,12.6,50.9,334.7,0.7,489.3,2.46,141.9,75.6,
군산연안5_연안,2012-11-10,126.5611111,36.01666667,405.0,29.58,14.07,0.9,9.8,8.38,8.15,576.9,13.7,26.3,118.5,1.3,197.9,1.35,65.7,31.9,
군산연안6_연안,2012-02-27,126.5088889,36.05833333,183.2,32.24,3.2,6.24,2.3,12.39,8.13,153.3,0.7,2.8,2.6,1.5,11.1,1.83,7.8,14.1,
군산연안6_연안,2012-05-09,126.5088889,36.05833333,271.1,31.19,14.01,2.96,0.8,7.97,8.18,44.5,4.7,0.8,5.7,2.4,12.0,1.66,1.6,22.0,
군산연안6_연안,2012-08-21,126.5088889,36.05833333,567.0,24.56,27.8,4.17,10.8,6.17,8.04,979.9,9.6,30.4,205.2,1.6,366.6,2.77,151.7,56.5,
군산연안6_연안,2012-11-10,126.5088889,36.05833333,379.3,29.7,13.74,2.89,8.6,8.73,8.16,587.3,15.7,25.4,118.0,2.2,205.5,1.3,71.8,30.8,
군산연안7_연안,2012-02-27,126.4888889,36.11666667,178.4,32.22,3.22,7.16,12.5,13.48,8.25,178.1,0.9,4.6,10.4,1.5,20.2,1.29,8.9,13.8,
군산연안7_연안,2012-05-09,126.4888889,36.11666667,255.4,31.52,13.13,2.96,4.4,9.09,8.18,39.2,3.8,0.2,5.4,3.2,10.7,1.09,1.5,20.8,
군산연안7_연안,2012-08-21,126.4888889,36.11666667,405.1,27.0,27.71,7.77,35.6,6.55,8.2,524.6,5.1,9.8,84.4,1.7,159.9,3.17,70.4,47.5,
군산연안7_연안,2012-11-10,126.4888889,36.11666667,382.2,29.81,13.67,2.35,6.8,8.86,8.17,566.7,15.4,24.8,114.3,2.8,199.8,3.82,70.1,29.6,
군산연안8_연안,2012-02-27,126.5,35.97916667,341.7,31.04,3.4,7.14,2.3,13.31,8.27,196.0,6.1,3.2,154.6,1.3,186.1,1.81,25.4,14.4,
군산연안8_연안,2012-05-09,126.5,35.97916667,444.0,30.81,14.63,1.07,6.6,8.54,8.15,110.2,7.3,0.0,62.9,1.7,109.9,2.84,39.7,30.6,
군산연안8_연안,2012-08-21,126.5,35.97916667,1058.6,24.18,27.0,5.04,15.6,6.15,8.12,1677.9,18.2,54.5,642.2,0.9,807.1,3.09,146.7,72.3,
군산연안8_연안,2012-11-10,126.5,35.97916667,378.6,29.91,14.13,2.49,10.4,8.46,8.1,563.6,15.6,25.0,115.3,1.3,212.0,1.5,81.1,29.7,
군산연안9_연안,2012-02-27,126.45,35.97916667,150.4,32.27,3.26,6.7,3.3,12.85,8.21,153.8,0.6,2.9,2.0,1.1,7.4,1.57,4.8,16.8,
