station,date_time,longitude,latitude,bot.depth[m],depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
조천연안3_연안,2019-05-08 00:00:00,126.6663889,33.56055556,0,18.0,129.0,34.34,16.56,0.15,10.0,11.58,8.25,,2.7,3.7,12.5,,15.3,1.28,0.0,14.5
조천연안3_연안,2019-08-13 11:38:00,126.6663889,33.56055556,0,0.0,117.5,31.08,27.34,0.15,6.6,7.15,8.19,,1.1,3.5,1.1,17.1,2.4,2.14,0.2,5.4
조천연안3_연안,2019-08-13 11:38:00,126.6663889,33.56055556,0,29.0,114.5,31.42,26.15,0.26,6.6,7.59,8.18,,1.4,3.9,1.3,,2.7,3.64,0.1,10.8
조천연안3_연안,2019-11-05 14:02:00,126.6663889,33.56055556,0,0.0,167.6,33.19,20.89,1.97,2.1,7.57,8.17,,2.7,3.8,18.6,10.5,30.1,1.52,8.8,20.4
조천연안3_연안,2019-11-05 14:02:00,126.6663889,33.56055556,0,28.0,215.8,33.43,20.84,1.97,1.7,8.8,8.18,,3.9,,40.6,,52.4,1.21,8.0,24.2
주문진연안1_연안,2019-02-18 00:00:00,128.8375,37.88583333,0,0.0,203.1,34.26,9.69,0.69,3.4,9.22,8.32,,3.4,,,8.5,79.4,1.05,7.5,21.4
주문진연안1_연안,2019-02-18 00:00:00,128.8375,37.88583333,0,10.0,180.2,34.26,9.58,0.65,2.9,9.21,8.34,,3.7,,,,73.9,1.22,7.5,21.9
주문진연안1_연안,2019-05-03 00:00:00,128.8375,37.88583333,0,0.0,134.5,34.1,14.06,0.3,6.4,9.4,8.22,45.7,0.1,0.5,1.7,7.4,1.9,1.19,0.2,11.0
주문진연안1_연안,2019-05-03 00:00:00,128.8375,37.88583333,0,13.0,199.5,33.99,12.44,0.53,5.5,9.5,8.21,39.1,0.0,1.9,2.2,,30.9,1.47,28.6,11.1
주문진연안1_연안,2019-08-09 12:30:00,128.8375,37.88583333,0,0.0,86.5,32.79,26.52,0.86,6.3,7.68,8.07,117.3,1.4,,1.8,6.9,8.7,0.85,5.6,9.0
주문진연안1_연안,2019-08-09 12:30:00,128.8375,37.88583333,0,12.5,102.2,33.3,24.13,1.24,4.2,7.8,8.06,111.9,0.5,0.0,1.8,,1.4,2.32,0.2,10.0
주문진연안1_연안,2019-11-11 13:16:00,128.8375,37.88583333,0,0.0,145.0,33.14,17.69,1.61,4.6,8.22,8.12,,3.1,1.9,18.0,8.0,27.7,0.6,6.6,14.2
주문진연안1_연안,2019-11-11 13:16:00,128.8375,37.88583333,0,13.0,134.1,33.18,17.72,1.45,4.4,8.22,8.12,,3.4,2.5,16.7,,26.2,0.96,6.1,12.8
주문진연안2_연안,2019-02-18 00:00:00,128.8466667,37.88777778,0,0.0,175.2,34.29,9.68,0.72,1.7,9.28,8.31,,3.2,,,14.0,75.1,0.88,3.5,20.1
주문진연안2_연안,2019-02-18 00:00:00,128.8466667,37.88777778,0,18.0,181.1,34.28,9.28,0.67,3.7,9.17,8.33,,3.5,,,,71.8,1.33,3.5,21.7
주문진연안2_연안,2019-05-03 00:00:00,128.8466667,37.88777778,0,0.0,125.4,34.09,13.4,0.19,5.1,9.35,8.24,57.1,0.1,0.7,1.4,8.1,15.9,1.35,14.4,11.1
주문진연안2_연안,2019-05-03 00:00:00,128.8466667,37.88777778,0,20.0,206.5,34.08,7.83,1.55,8.0,8.87,8.09,,1.2,,,,104.7,1.43,21.7,28.1
주문진연안2_연안,2019-08-09 12:15:00,128.8466667,37.88777778,0,0.0,94.2,32.75,26.44,1.02,6.6,7.76,8.05,120.6,1.7,,0.8,7.9,5.6,1.1,3.2,9.3
주문진연안2_연안,2019-08-09 12:15:00,128.8466667,37.88777778,0,20.0,113.1,33.75,17.9,1.29,5.0,8.31,8.02,,1.3,,11.0,,12.4,1.65,0.0,14.7
주문진연안2_연안,2019-11-11 13:05:00,128.8466667,37.88777778,0,0.0,157.3,33.25,17.87,1.15,3.1,8.21,8.14,147.2,3.1,0.5,15.0,11.0,25.0,0.54,6.9,12.4
주문진연안2_연안,2019-11-11 13:05:00,128.8466667,37.88777778,0,20.0,130.3,33.29,17.76,0.86,3.1,7.91,8.13,,4.2,,20.7,,30.8,0.72,5.9,12.7
주문진연안3_연안,2019-02-18 00:00:00,128.8522222,37.89416667,0,0.0,180.7,34.32,9.92,0.39,3.3,9.02,8.3,,3.7,,,15.0,82.3,0.87,5.5,20.0
주문진연안3_연안,2019-02-18 00:00:00,128.8522222,37.89416667,0,20.0,191.7,34.3,9.6,0.63,3.7,9.17,8.33,,3.7,,,,72.6,1.37,5.5,20.7
주문진연안3_연안,2019-05-03 00:00:00,128.8522222,37.89416667,0,0.0,111.0,34.17,14.44,0.12,7.7,9.28,8.23,63.4,0.1,0.4,1.5,9.6,1.9,1.22,0.3,10.4
주문진연안3_연안,2019-05-03 00:00:00,128.8522222,37.89416667,0,22.0,294.8,34.09,6.62,1.54,5.5,8.37,8.01,,1.8,,,,252.7,1.38,130.0,34.3
주문진연안3_연안,2019-08-09 11:30:00,128.8522222,37.89416667,0,0.0,97.1,33.13,25.1,0.9,5.8,7.79,7.99,109.2,2.1,,0.3,9.0,2.5,1.49,0.1,9.0
주문진연안3_연안,2019-08-09 11:30:00,128.8522222,37.89416667,0,23.0,109.4,33.87,16.85,1.12,7.1,8.4,7.91,,0.8,,6.6,,8.0,1.65,0.6,12.5
주문진연안3_연안,2019-11-11 12:43:00,128.8522222,37.89416667,0,0.0,130.7,33.23,17.83,1.32,3.3,8.16,8.22,146.8,3.0,0.5,14.0,10.0,20.6,0.91,3.6,12.5
주문진연안3_연안,2019-11-11 12:43:00,128.8522222,37.89416667,0,22.0,123.7,33.31,17.87,1.21,3.3,8.16,8.21,,3.4,1.6,15.5,,23.4,0.54,4.5,11.9
주문진연안4_연안,2019-02-18 00:00:00,128.8525,37.91888889,0,0.0,179.4,34.35,10.61,0.45,4.3,8.72,8.3,,4.1,,,13.5,80.6,0.82,2.2,21.3
주문진연안4_연안,2019-02-18 00:00:00,128.8525,37.91888889,0,33.0,224.4,34.15,6.64,0.3,3.3,8.98,8.23,,3.7,,,,106.7,1.19,2.2,28.6
주문진연안4_연안,2019-05-03 00:00:00,128.8525,37.91888889,0,0.0,136.8,34.24,15.49,0.19,4.8,8.2,8.22,88.5,0.1,1.1,0.9,11.1,4.2,1.12,3.1,8.7
주문진연안4_연안,2019-05-03 00:00:00,128.8525,37.91888889,0,34.0,313.9,34.08,4.62,0.82,10.3,7.98,7.9,,2.4,,,,293.5,1.57,103.8,44.8
주문진연안4_연안,2019-08-09 11:15:00,128.8525,37.91888889,0,0.0,88.4,33.05,25.77,0.44,6.4,7.61,8.15,102.5,2.0,,0.4,13.2,2.4,1.58,0.1,6.8
주문진연안4_연안,2019-08-09 11:15:00,128.8525,37.91888889,0,32.0,139.2,34.06,14.51,0.8,4.3,8.29,8.11,,2.6,,29.7,,36.9,2.22,4.6,19.4
주문진연안4_연안,2019-11-11 11:30:00,128.8525,37.91888889,0,0.0,138.6,33.3,17.84,1.62,4.6,8.17,8.2,,2.6,1.4,13.5,11.0,20.1,0.78,3.9,12.7
주문진연안4_연안,2019-11-11 11:30:00,128.8525,37.91888889,0,32.0,152.6,33.42,17.62,0.76,3.0,8.22,8.17,,5.4,,29.6,,42.2,0.83,7.2,14.9
주문진연안5_연안,2019-02-18 00:00:00,128.8741667,37.86111111,0,0.0,154.5,34.3,9.74,0.48,2.6,9.0,8.25,,3.5,,,15.0,81.3,0.85,5.2,20.3
주문진연안5_연안,2019-02-18 00:00:00,128.8741667,37.86111111,0,22.0,210.3,34.21,8.1,0.43,3.0,8.81,8.23,,3.7,,,,95.5,1.14,5.2,27.0
주문진연안5_연안,2019-05-03 00:00:00,128.8741667,37.86111111,0,0.0,142.6,34.12,13.49,0.33,7.2,9.95,8.25,76.8,0.1,0.7,1.6,7.8,23.1,1.92,21.4,12.7
주문진연안5_연안,2019-05-03 00:00:00,128.8741667,37.86111111,0,23.0,273.5,34.09,6.39,3.32,7.9,8.18,8.01,,2.0,,,,222.1,2.02,88.0,34.8
주문진연안5_연안,2019-08-09 13:05:00,128.8741667,37.86111111,0,0.0,107.2,32.67,26.7,0.71,8.4,7.74,8.19,123.5,0.3,2.1,0.9,10.8,6.5,1.09,5.3,7.9
주문진연안5_연안,2019-08-09 13:05:00,128.8741667,37.86111111,0,21.0,113.3,33.77,18.18,1.77,9.7,8.41,8.17,,1.0,2.6,5.7,,6.7,2.78,0.1,13.4
주문진연안5_연안,2019-11-11 13:40:00,128.8741667,37.86111111,0,0.0,137.9,33.24,17.83,1.52,3.3,8.26,8.23,146.4,2.9,0.2,13.8,10.5,21.6,1.12,4.9,11.6
주문진연안5_연안,2019-11-11 13:40:00,128.8741667,37.86111111,0,21.0,130.2,33.27,17.85,1.52,3.3,8.13,8.22,,2.8,1.7,13.2,,20.8,0.81,4.8,11.7
주문진연안H1_항만,2019-02-18 00:00:00,128.8313889,37.89055556,0,0.0,335.1,33.83,9.25,0.69,6.8,8.61,8.21,,5.3,,,5.3,192.9,1.35,78.5,46.6
주문진연안H1_항만,2019-02-18 00:00:00,128.8313889,37.89055556,0,6.0,349.0,33.96,9.41,1.22,15.3,8.67,8.25,,5.4,,,,210.7,2.04,78.1,49.8
주문진연안H1_항만,2019-08-09 12:40:00,128.8313889,37.89055556,0,0.0,266.0,32.4,25.28,2.6,6.2,6.32,8.06,,4.2,,,3.0,124.8,1.34,71.1,41.6
주문진연안H1_항만,2019-08-09 12:40:00,128.8313889,37.89055556,0,4.5,194.3,32.69,25.15,1.96,9.2,6.83,8.12,,3.1,,,,87.4,1.34,61.4,30.0
죽변연안1_연안,2019-02-15 00:00:00,129.4258333,37.08166667,0,0.0,162.6,34.36,12.94,0.29,3.3,8.69,8.21,,4.2,,,14.5,75.4,0.8,4.5,21.4
죽변연안1_연안,2019-02-15 00:00:00,129.4258333,37.08166667,0,34.0,144.3,34.33,10.99,0.48,9.9,8.74,8.23,,4.8,,,,77.8,1.45,5.3,23.3
죽변연안1_연안,2019-05-01 00:00:00,129.4258333,37.08166667,0,0.0,145.3,34.06,15.13,1.53,4.0,10.84,8.24,39.5,0.1,0.4,3.4,5.4,9.1,1.47,5.6,17.0
죽변연안1_연안,2019-05-01 00:00:00,129.4258333,37.08166667,0,35.0,301.5,34.08,5.32,1.51,2.9,9.32,7.92,,4.9,,,,208.4,1.2,23.3,43.3
죽변연안1_연안,2019-08-05 14:50:00,129.4258333,37.08166667,0,0.0,94.1,33.74,21.18,1.17,8.8,10.4,8.26,102.4,0.0,1.0,1.5,5.5,1.8,1.52,0.3,15.0
죽변연안1_연안,2019-08-05 14:50:00,129.4258333,37.08166667,0,33.5,263.6,34.25,11.34,0.37,4.6,6.67,8.01,,9.4,,,,143.1,1.34,0.2,37.6
죽변연안1_연안,2019-11-09 14:16:00,129.4258333,37.08166667,0,0.0,131.7,33.25,18.83,2.66,3.4,8.22,8.29,,3.1,2.5,13.6,6.5,20.8,0.97,4.1,15.9
죽변연안1_연안,2019-11-09 14:16:00,129.4258333,37.08166667,0,36.0,182.9,33.7,15.06,0.75,3.1,7.12,8.18,,6.3,,,,93.6,0.95,14.9,22.1
죽변연안2_연안,2019-02-15 00:00:00,129.3988889,37.09861111,0,0.0,148.4,34.36,12.32,0.35,2.8,8.7,8.25,,4.4,,,13.2,76.7,1.11,3.7,22.1
죽변연안2_연안,2019-02-15 00:00:00,129.3988889,37.09861111,0,24.0,164.2,34.34,11.1,0.43,3.4,8.79,8.26,,4.8,,,,77.2,1.38,5.0,21.6
죽변연안2_연안,2019-05-01 00:00:00,129.3988889,37.09861111,0,0.0,123.1,34.1,14.9,1.31,7.4,11.66,8.28,40.0,0.0,0.6,1.6,7.6,3.8,1.58,2.2,15.0
죽변연안2_연안,2019-05-01 00:00:00,129.3988889,37.09861111,0,26.0,228.4,34.06,8.03,3.92,7.4,9.12,8.05,,2.4,,,,118.1,0.99,26.5,31.9
죽변연안2_연안,2019-08-05 15:10:00,129.3988889,37.09861111,0,0.0,99.7,33.74,22.72,0.67,20.1,9.77,8.23,90.4,0.4,0.7,1.4,6.8,1.9,1.3,0.1,12.7
죽변연안2_연안,2019-08-05 15:10:00,129.3988889,37.09861111,0,25.5,223.7,34.17,14.14,3.09,6.1,6.51,7.8,,6.6,,,,103.0,1.1,0.5,29.2
죽변연안2_연안,2019-11-09 14:35:00,129.3988889,37.09861111,0,0.0,141.1,33.12,18.45,3.12,2.5,8.31,8.18,,3.4,1.5,17.4,5.0,24.3,1.11,3.5,16.3
죽변연안2_연안,2019-11-09 14:35:00,129.3988889,37.09861111,0,28.0,157.8,33.16,18.42,1.81,2.3,8.1,8.17,,3.7,,21.4,,28.9,1.05,3.8,14.4
죽변연안3_연안,2019-02-15 00:00:00,129.4313889,36.97472222,0,0.0,147.5,34.37,12.05,0.69,3.5,8.47,8.22,,4.4,,,9.3,70.3,0.87,1.9,21.3
죽변연안3_연안,2019-02-15 00:00:00,129.4313889,36.97472222,0,30.0,164.1,34.33,11.2,0.5,3.9,8.41,8.23,,5.3,,,,85.2,3.66,6.4,24.0
죽변연안3_연안,2019-05-01 00:00:00,129.4313889,36.97472222,0,0.0,122.5,34.03,14.23,0.92,7.5,12.62,8.3,33.2,0.0,1.2,3.8,7.5,7.2,1.4,3.3,13.8
죽변연안3_연안,2019-05-01 00:00:00,129.4313889,36.97472222,0,29.0,326.9,34.05,3.49,1.11,0.1,7.92,7.87,,10.2,,,,247.0,1.55,28.3,70.7
죽변연안3_연안,2019-08-05 13:55:00,129.4313889,36.97472222,0,0.0,120.8,33.5,22.15,0.87,12.7,10.24,8.29,105.2,0.1,1.9,2.1,6.8,5.1,1.5,2.9,11.8
죽변연안3_연안,2019-08-05 13:55:00,129.4313889,36.97472222,0,27.5,252.2,34.18,14.4,0.71,4.1,5.76,8.04,,3.7,,,,130.6,0.54,0.3,34.4
죽변연안3_연안,2019-11-09 13:33:00,129.4313889,36.97472222,0,0.0,175.4,32.73,18.42,3.12,2.8,8.3,8.18,,3.3,2.3,24.4,6.0,34.6,1.08,6.9,16.7
죽변연안3_연안,2019-11-09 13:33:00,129.4313889,36.97472222,0,30.0,159.3,33.25,18.18,1.65,2.8,8.05,8.17,,3.5,,21.5,,29.8,1.31,4.7,15.2
죽변연안4_연안,2019-02-15 00:00:00,129.4347222,36.94666667,0,0.0,141.7,34.37,11.92,0.6,5.1,8.31,8.14,,5.3,,,11.2,82.3,1.11,6.5,19.4
죽변연안4_연안,2019-02-15 00:00:00,129.4347222,36.94666667,0,41.0,211.4,34.24,9.37,0.26,5.1,8.13,8.26,,5.1,,,,124.8,1.9,6.7,31.2
죽변연안4_연안,2019-05-01 00:00:00,129.4347222,36.94666667,0,0.0,188.7,33.92,14.21,0.95,4.6,10.92,8.31,24.2,0.2,0.4,21.9,6.6,28.2,1.55,6.1,13.9
죽변연안4_연안,2019-05-01 00:00:00,129.4347222,36.94666667,0,41.0,412.9,34.02,2.21,0.2,30.4,8.19,7.83,,8.1,,,,337.1,0.91,9.0,59.1
죽변연안4_연안,2019-08-05 13:25:00,129.4347222,36.94666667,0,0.0,118.2,33.65,21.35,0.65,11.4,10.27,8.29,121.2,0.4,1.5,10.3,6.2,11.0,1.17,0.3,13.8
죽변연안4_연안,2019-08-05 13:25:00,129.4347222,36.94666667,0,39.0,230.3,34.25,13.49,0.3,3.0,6.24,8.02,,2.6,,,,151.6,0.99,0.3,35.3
죽변연안4_연안,2019-11-09 12:59:00,129.4347222,36.94666667,0,0.0,146.2,33.17,18.45,2.24,3.8,8.18,8.23,,4.4,,26.0,7.0,36.6,1.08,6.2,16.6
죽변연안4_연안,2019-11-09 12:59:00,129.4347222,36.94666667,0,41.0,342.1,34.17,11.55,0.45,3.8,6.14,8.1,,3.9,,,,182.4,1.24,2.2,44.5
죽변연안5_연안,2019-02-15 00:00:00,129.4022222,37.12138889,0,0.0,157.7,34.35,11.88,0.59,2.7,8.66,8.28,,5.2,,,18.5,76.5,1.86,3.4,22.7
죽변연안5_연안,2019-02-15 00:00:00,129.4022222,37.12138889,0,43.0,195.0,34.28,9.82,0.39,2.8,9.03,8.24,,4.0,,,,86.6,1.12,9.4,28.6
죽변연안5_연안,2019-05-01 00:00:00,129.4022222,37.12138889,0,0.0,124.6,34.17,15.0,1.32,7.7,11.06,8.3,37.2,0.0,0.8,2.2,5.3,3.4,1.97,1.2,14.2
죽변연안5_연안,2019-05-01 00:00:00,129.4022222,37.12138889,0,46.0,355.1,34.03,2.39,0.33,4.0,8.15,7.8,,1.5,,,,268.0,1.31,19.7,50.0
죽변연안5_연안,2019-08-05 15:37:00,129.4022222,37.12138889,0,0.0,120.3,33.71,21.96,0.54,6.6,9.59,8.08,82.9,0.3,0.7,1.1,8.8,1.5,1.57,0.1,11.6
죽변연안5_연안,2019-08-05 15:37:00,129.4022222,37.12138889,0,45.0,227.8,34.26,13.37,0.5,3.4,6.1,7.81,,6.7,,,,136.8,0.96,0.0,32.0
죽변연안5_연안,2019-11-09 14:59:00,129.4022222,37.12138889,0,0.0,153.2,33.14,18.36,2.42,2.8,8.2,8.15,,3.6,2.1,18.7,7.5,27.9,0.93,5.6,15.7
죽변연안5_연안,2019-11-09 14:59:00,129.4022222,37.12138889,0,44.0,319.2,34.16,12.09,0.38,2.1,8.45,7.94,,4.6,,,,170.5,0.58,1.9,45.4
죽변연안6_연안,2019-02-15 00:00:00,129.4022222,37.10944444,0,0.0,158.6,34.36,12.16,0.37,2.6,8.69,8.25,,5.0,,,18.0,74.5,1.08,2.8,21.6
죽변연안6_연안,2019-02-15 00:00:00,129.4022222,37.10944444,0,37.0,162.1,34.34,11.02,0.4,2.8,8.78,8.25,,5.0,,,,79.8,2.39,5.0,23.5
죽변연안6_연안,2019-05-01 00:00:00,129.4022222,37.10944444,0,0.0,90.3,34.15,15.44,1.53,7.4,9.42,8.3,31.5,0.1,0.6,4.4,6.8,8.8,2.1,4.4,15.1
죽변연안6_연안,2019-05-01 00:00:00,129.4022222,37.10944444,0,40.0,344.3,34.04,3.46,0.65,3.2,5.92,7.83,,2.0,,,,279.7,1.28,46.0,49.3
죽변연안6_연안,2019-08-05 15:25:00,129.4022222,37.10944444,0,0.0,129.3,33.57,23.78,0.64,11.3,9.69,8.25,85.3,0.0,0.0,0.8,6.2,1.5,1.57,0.7,11.7
죽변연안6_연안,2019-08-05 15:25:00,129.4022222,37.10944444,0,37.0,256.7,34.26,12.93,0.5,9.6,6.37,8.02,,7.8,,,,138.1,2.3,0.5,35.0
죽변연안6_연안,2019-11-09 14:47:00,129.4022222,37.10944444,0,0.0,181.0,33.13,18.37,2.4,3.6,8.33,8.16,,3.8,2.1,19.3,7.0,27.1,1.23,4.0,14.6
죽변연안6_연안,2019-11-09 14:47:00,129.4022222,37.10944444,0,37.0,184.4,33.31,17.37,2.4,1.8,7.55,8.13,,6.2,,42.9,,56.2,1.01,7.2,19.2
죽변연안H1_항만,2019-02-15 00:00:00,129.4230556,37.05638889,0,0.0,154.4,34.34,11.56,0.55,3.0,8.8,8.23,,2.4,,,4.3,52.6,0.76,3.9,20.9
죽변연안H1_항만,2019-02-15 00:00:00,129.4230556,37.05638889,0,7.0,161.6,34.33,11.41,0.28,3.7,8.94,8.25,,3.0,,,,72.7,1.35,4.5,21.1
죽변연안H1_항만,2019-08-05 14:30:00,129.4230556,37.05638889,0,0.0,127.6,33.64,23.29,2.53,9.7,10.29,8.26,102.4,0.0,2.4,1.0,4.0,2.3,1.9,1.4,16.9
죽변연안H1_항만,2019-08-05 14:30:00,129.4230556,37.05638889,0,9.5,128.7,33.95,16.66,3.87,7.6,10.02,8.25,104.0,0.7,2.3,1.0,,2.0,2.27,0.4,19.7
진도연안1_연안,2019-02-28 00:00:00,126.2263889,34.59583333,0,0.0,239.2,32.89,7.17,0.72,58.5,10.15,8.18,,1.0,,100.9,0.4,118.7,1.03,16.8,41.5
진도연안1_연안,2019-02-28 00:00:00,126.2263889,34.59583333,0,35.0,238.5,32.9,7.22,0.7,62.8,9.98,8.19,,1.6,,105.3,,112.1,1.29,5.2,40.0
진도연안1_연안,2019-05-13 00:00:00,126.2263889,34.59583333,0,0.0,225.7,33.27,14.16,0.65,17.8,9.25,8.09,,1.9,,90.3,0.8,98.9,1.48,6.6,25.4
진도연안1_연안,2019-05-13 00:00:00,126.2263889,34.59583333,0,29.0,212.9,33.3,14.04,0.7,29.7,9.16,8.1,,2.4,,91.3,,94.0,1.21,0.4,28.7
진도연안1_연안,2019-08-08 14:55:00,126.2263889,34.59583333,0,0.0,251.6,32.08,22.38,0.45,9.2,7.21,7.79,,5.9,,85.2,1.3,91.3,0.83,0.1,24.1
진도연안1_연안,2019-08-08 14:55:00,126.2263889,34.59583333,0,40.0,253.5,32.14,22.09,0.65,42.2,7.34,8.0,,6.7,,86.5,,94.0,1.39,0.8,29.5
진도연안1_연안,2019-11-13 12:10:00,126.2263889,34.59583333,0,0.0,236.4,31.86,18.66,0.55,15.5,7.57,8.04,,2.4,,103.5,0.9,117.0,0.97,11.2,30.4
진도연안1_연안,2019-11-13 12:10:00,126.2263889,34.59583333,0,14.0,272.3,31.9,18.62,0.55,15.5,7.91,8.03,,2.6,,94.3,,99.3,0.82,2.4,32.1
진도연안2_연안,2019-02-28 00:00:00,126.4269444,34.48722222,0,0.0,216.3,32.89,6.91,0.28,32.8,10.32,8.19,,0.9,,72.9,0.4,104.6,0.97,30.9,33.8
진도연안2_연안,2019-02-28 00:00:00,126.4269444,34.48722222,0,5.0,208.3,32.89,6.9,0.28,36.6,10.12,8.21,,1.7,,77.4,,82.9,1.11,3.8,35.2
진도연안2_연안,2019-05-13 00:00:00,126.4269444,34.48722222,0,0.0,165.0,33.27,16.02,0.74,18.8,8.79,8.2,,2.9,,66.3,0.8,70.7,1.77,1.5,17.3
진도연안2_연안,2019-05-13 00:00:00,126.4269444,34.48722222,0,8.0,209.6,33.22,15.63,1.14,44.5,8.67,8.09,,3.8,,77.7,,82.3,1.91,0.9,32.6
진도연안2_연안,2019-08-26 12:40:00,126.4269444,34.48722222,0,0.0,179.8,32.0,24.91,4.54,12.4,8.95,8.29,79.0,0.5,,5.5,1.5,6.3,1.07,0.3,17.5
진도연안2_연안,2019-08-26 12:40:00,126.4269444,34.48722222,0,4.0,231.4,31.99,24.9,3.72,53.0,8.61,8.31,98.2,0.6,,6.6,,14.4,2.16,7.2,37.4
진도연안2_연안,2019-11-13 12:22:00,126.4269444,34.48722222,0,0.0,227.2,32.14,15.88,1.68,35.3,8.81,7.9,,12.9,,69.5,0.6,89.9,1.08,7.5,33.4
진도연안2_연안,2019-11-13 12:22:00,126.4269444,34.48722222,0,7.0,249.4,32.14,15.84,1.28,35.3,9.31,7.96,,12.9,,61.1,,88.9,0.85,14.9,39.2
진도연안3_연안,2019-02-28 00:00:00,126.3938889,34.34777778,0,0.0,180.7,33.05,7.53,0.17,12.8,10.26,8.25,,1.6,,57.2,1.3,64.0,0.84,5.2,24.9
진도연안3_연안,2019-02-28 00:00:00,126.3938889,34.34777778,0,11.0,178.2,33.04,7.31,0.25,19.0,10.28,8.26,,2.5,,63.1,,69.4,1.23,3.8,25.8
진도연안3_연안,2019-05-13 00:00:00,126.3938889,34.34777778,0,0.0,157.0,33.41,15.3,1.84,11.7,9.28,8.2,,3.9,,47.5,1.5,58.8,2.2,7.4,11.7
진도연안3_연안,2019-05-13 00:00:00,126.3938889,34.34777778,0,12.0,224.8,33.41,14.92,1.41,23.8,8.51,8.15,,4.6,,52.6,,59.2,0.85,2.0,32.1
진도연안3_연안,2019-08-26 12:15:00,126.3938889,34.34777778,0,0.0,180.5,32.05,24.61,0.93,8.4,9.33,8.33,39.2,0.4,2.8,2.1,2.5,7.2,0.91,4.8,12.3
진도연안3_연안,2019-08-26 12:15:00,126.3938889,34.34777778,0,12.0,206.1,32.29,22.08,5.1,29.3,9.14,8.32,27.1,0.3,3.2,2.5,,2.8,1.81,0.1,28.4
진도연안3_연안,2019-11-13 11:00:00,126.3938889,34.34777778,0,0.0,228.5,32.67,17.07,1.32,54.3,8.8,7.95,,7.9,,67.2,0.7,78.7,1.13,3.6,32.3
진도연안3_연안,2019-11-13 11:00:00,126.3938889,34.34777778,0,14.0,223.3,32.68,17.07,1.32,54.3,8.77,7.94,,7.8,,62.0,,72.8,1.35,3.0,36.5
진도연안4_연안,2019-02-28 00:00:00,126.3022222,34.34138889,0,0.0,184.7,33.16,8.06,0.12,12.2,10.12,8.27,,1.4,,68.3,1.5,71.9,0.89,2.2,25.0
진도연안4_연안,2019-02-28 00:00:00,126.3022222,34.34138889,0,23.0,177.1,33.16,7.88,0.15,16.2,10.04,8.26,,2.0,,76.0,,79.6,1.07,1.6,25.8
진도연안4_연안,2019-05-13 00:00:00,126.3022222,34.34138889,0,0.0,182.2,33.48,14.95,0.89,12.2,8.59,8.16,,5.0,,54.7,1.2,60.2,1.83,0.5,22.5
진도연안4_연안,2019-05-13 00:00:00,126.3022222,34.34138889,0,17.0,199.2,33.48,14.74,1.14,32.2,8.31,8.17,,5.8,,54.7,,60.5,1.61,0.0,27.6
진도연안4_연안,2019-08-26 11:50:00,126.3022222,34.34138889,0,0.0,186.4,32.02,24.35,0.57,8.3,8.83,8.25,56.9,0.2,,2.9,2.2,6.6,0.86,3.5,12.9
진도연안4_연안,2019-08-26 11:50:00,126.3022222,34.34138889,0,12.0,153.9,32.31,22.04,3.94,20.2,9.03,8.14,35.0,0.3,,2.9,,2.5,1.86,0.1,15.1
진도연안4_연안,2019-11-13 10:26:00,126.3022222,34.34138889,0,0.0,205.6,32.81,17.04,1.43,45.8,8.93,7.95,,6.2,,65.6,0.8,77.5,1.06,5.6,29.1
진도연안4_연안,2019-11-13 10:26:00,126.3022222,34.34138889,0,18.0,251.0,32.83,17.03,1.43,23.8,8.97,7.92,,6.4,,66.1,,75.9,1.31,3.4,43.0
진주만1_연안,2019-02-28 00:00:00,128.0,34.95388889,0,0.0,140.0,33.35,9.07,1.17,5.7,10.42,8.33,51.9,0.1,,3.0,3.6,4.6,1.06,1.6,19.3
진주만1_연안,2019-02-28 00:00:00,128.0,34.95388889,0,14.5,147.2,33.57,8.81,1.09,4.9,10.15,8.3,51.7,0.9,,3.3,,7.5,1.72,3.3,19.9
진주만1_연안,2019-05-03 00:00:00,128.0,34.95388889,0,0.0,128.2,33.5,15.17,0.54,6.4,8.22,8.08,,2.0,,23.9,4.0,42.6,2.36,16.8,21.7
진주만1_연안,2019-05-03 00:00:00,128.0,34.95388889,0,16.0,130.6,33.49,15.05,0.55,12.4,8.26,8.07,,2.2,,24.7,,46.1,1.98,19.2,21.3
진주만1_연안,2019-08-15 17:24:00,128.0,34.95388889,0,0.0,140.8,31.72,26.11,3.18,6.0,7.16,8.11,,1.2,,4.7,2.1,16.0,1.27,10.2,31.2
진주만1_연안,2019-08-15 17:24:00,128.0,34.95388889,0,13.5,154.5,31.95,25.49,1.42,6.6,6.68,8.1,,1.3,,7.8,,25.2,2.12,16.1,29.0
진주만1_연안,2019-11-15 15:45:00,128.0,34.95388889,0,0.0,252.2,31.8,17.49,1.17,8.1,8.17,8.2,,12.6,,41.5,2.5,101.2,1.5,47.1,32.5
진주만1_연안,2019-11-15 15:45:00,128.0,34.95388889,0,12.0,390.5,31.74,17.2,1.06,8.1,7.86,8.2,,12.8,,53.2,,120.4,1.69,54.4,33.9
