"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc"
"해양환경측정망","조천연안2_연안","1998-02-01 00:00:00","126.7327778","33.57388889","0","38","저층","33.68","1","13.9","1","","","7.88","1","8.29","2","5","2","60","1","106","1","","","122","2","1.82","2","11","2","",""
"해양환경측정망","조천연안2_연안","1998-05-01 00:00:00","126.7327778","33.57388889","0","0","표층","34.15","1","17","1","3.6","2","8.47","1","8.19","2","2.52","2","0.31","1","3.5","1","8.7","2","7","2","1.34","2","0.14","2","",""
"해양환경측정망","조천연안2_연안","1998-05-01 00:00:00","126.7327778","33.57388889","0","33","저층","34.34","1","17","1","","","8.9","1","8.15","2","3.08","2","0.31","1","2.38","1","","","5","2","1.04","2","0.14","2","",""
"해양환경측정망","조천연안2_연안","1998-08-01 00:00:00","126.7327778","33.57388889","0","0","표층","31.69","1","25.9","1","8.4","2","4.79","1","8.14","2","0.84","2","16.43","1","0.98","1","18","2","16","2","0.47","2","14.14","2","",""
"해양환경측정망","조천연안2_연안","1998-08-01 00:00:00","126.7327778","33.57388889","0","42.9","저층","34.08","1","16.2","1","","","4.87","1","7.95","2","4.06","2","22.32","1","76.72","1","","","81","2","0.47","2","0.14","2","",""
"해양환경측정망","조천연안2_연안","1998-11-01 00:00:00","126.7327778","33.57388889","0","0","표층","32.3","1","19","1","6.8","2","6.48","1","8.14","2","3.36","2","0.31","1","41.86","1","10.2","2","45","2","1.49","2","0.14","2","",""
"해양환경측정망","조천연안2_연안","1998-11-01 00:00:00","126.7327778","33.57388889","0","40","저층","33.28","1","16.8","1","","","5.25","1","8.06","2","6.44","2","22.32","1","104.72","1","","","111","2","1.18","2","0.14","2","",""
"해양환경측정망","조천연안3_연안","1998-02-01 00:00:00","126.6663889","33.56055556","0","0","표층","33.39","1","13.5","1","16","2","7.48","1","8.25","2","4","2","55","1","136","1","4","2","159","2","1.5","2","19","2","",""
"해양환경측정망","조천연안3_연안","1998-02-01 00:00:00","126.6663889","33.56055556","0","15","저층","32.81","1","13.3","1","","","7.64","1","8.26","2","3","2","38","1","147","1","","","165","2","1.43","2","15","2","",""
"해양환경측정망","조천연안3_연안","1998-05-01 00:00:00","126.6663889","33.56055556","0","0","표층","33.24","1","17","1","1.1","2","8.23","1","8.18","2","2.38","2","0.31","1","13.86","1","8","2","16","2","0.73","2","0.14","2","",""
"해양환경측정망","조천연안3_연안","1998-05-01 00:00:00","126.6663889","33.56055556","0","25","저층","34.38","1","17.2","1","","","7.72","1","8.15","2","5.04","2","5.58","1","50.4","1","","","55","2","0.69","2","0.14","2","",""
"해양환경측정망","조천연안3_연안","1998-08-01 00:00:00","126.6663889","33.56055556","0","0","표층","31.7","1","25.8","1","12.2","2","5","1","8.17","2","0.84","2","8.37","1","3.64","1","12","2","9","2","0.59","2","4.48","2","",""
"해양환경측정망","조천연안3_연안","1998-08-01 00:00:00","126.6663889","33.56055556","0","28.6","저층","32.26","1","23.8","1","","","5.2","1","8.13","2","1.4","2","7.75","1","4.2","1","","","14","2","0.59","2","9.38","2","",""
"해양환경측정망","조천연안3_연안","1998-11-01 00:00:00","126.6663889","33.56055556","0","0","표층","32.11","1","19.1","1","6.7","2","6.77","1","8.17","2","2.94","2","5.27","1","25.34","1","15","2","33","2","0.86","2","4.76","2","",""
"해양환경측정망","조천연안3_연안","1998-11-01 00:00:00","126.6663889","33.56055556","0","28","저층","32.23","1","17","1","","","6.61","1","8.17","2","3.64","2","8.06","1","37.8","1","","","42","2","0.94","2","0.14","2","",""
"해양환경측정망","주문진연안1_연안","1998-02-01 00:00:00","128.8375","37.88583333","0","0","표층","28.33","1","9.8","1","12.4","2","7.97","1","7.92","2","4","2","16","1","59","1","2.5","2","122","2","1.06","2","59","2","",""
"해양환경측정망","주문진연안1_연안","1998-02-01 00:00:00","128.8375","37.88583333","0","12","저층","32.77","1","8","1","","","8.04","1","7.99","2","3","2","19","1","43","1","","","181","2","0.68","2","135","2","",""
"해양환경측정망","주문진연안1_연안","1998-05-01 00:00:00","128.8375","37.88583333","0","0","표층","33.52","1","15.22","1","15.6","2","7.89","1","8","2","6","2","16","1","33","1","2.5","2","106","2","3.17","2","67","2","",""
"해양환경측정망","주문진연안1_연안","1998-05-01 00:00:00","128.8375","37.88583333","0","13","저층","33.53","1","13.77","1","","","9.44","1","7.96","2","6","2","24","1","130","1","","","204","2","2.37","2","68","2","",""
"해양환경측정망","주문진연안1_연안","1998-08-01 00:00:00","128.8375","37.88583333","0","0","표층","18.5","1","20.49","1","15.5","2","7.91429","1","7.3","2","22.82","2","119.753","1","369.46","1","2.5","2","481","2","1.63","2","89.32","2","",""
"해양환경측정망","주문진연안1_연안","1998-08-01 00:00:00","128.8375","37.88583333","0","13","저층","30.11","1","21.58","1","","","5.77143","1","7.91","2","4.2","2","22.506","1","136.36","1","","","220","2","1.22","2","79.66","2","",""
"해양환경측정망","주문진연안1_연안","1998-11-01 00:00:00","128.8375","37.88583333","0","0","표층","31.39","1","12.91","1","1.6","2","7.14286","1","7.92","2","13.118","2","50.809","1","219.45","1","3","2","543","2","1.95","2","311.374","2","",""
"해양환경측정망","주문진연안1_연안","1998-11-01 00:00:00","128.8375","37.88583333","0","11","저층","32.86","1","13.75","1","","","8.34004","1","7.99","2","9.226","2","29.667","1","164.668","1","","","373","2","0.94","2","199.276","2","",""
"해양환경측정망","주문진연안2_연안","1998-02-01 00:00:00","128.8466667","37.88777778","0","0","표층","34.22","1","9.5","1","8.4","2","8.05","1","8","2","4","2","10","1","82","1","11","2","112","2","0.24","2","26","2","",""
"해양환경측정망","주문진연안2_연안","1998-02-01 00:00:00","128.8466667","37.88777778","0","22","저층","34.27","1","9.7","1","","","8.06","1","8.01","2","4","2","10","1","59","1","","","90","2","0.64","2","27","2","",""
"해양환경측정망","주문진연안2_연안","1998-05-01 00:00:00","128.8466667","37.88777778","0","0","표층","33.67","1","14.82","1","13.9","2","8.71","1","8.02","2","6","2","8","1","16","1","5.5","2","59","2","1.31","2","37","2","",""
"해양환경측정망","주문진연안2_연안","1998-05-01 00:00:00","128.8466667","37.88777778","0","22","저층","33.12","1","12.04","1","","","9.66","1","8.01","2","5","2","6","1","15","1","","","43","2","1.17","2","23","2","",""
"해양환경측정망","주문진연안2_연안","1998-08-01 00:00:00","128.8466667","37.88777778","0","0","표층","30.79","1","21.6","1","6.4","2","8.1","1","7.94","2","5.32","2","17.267","1","55.16","1","3","2","81","2","0.58","2","20.72","2","",""
"해양환경측정망","주문진연안2_연안","1998-08-01 00:00:00","128.8466667","37.88777778","0","21","저층","31.48","1","21.65","1","","","7.6","1","7.97","2","3.64","2","6.2","1","39.76","1","","","57","2","0.72","2","13.3","2","",""
"해양환경측정망","주문진연안2_연안","1998-11-01 00:00:00","128.8466667","37.88777778","0","0","표층","33.4","1","13.8","1","1.1","2","8.23944","1","8","2","5.096","2","9.548","1","75.502","1","5","2","216","2","0.7","2","135.254","2","",""
"해양환경측정망","주문진연안2_연안","1998-11-01 00:00:00","128.8466667","37.88777778","0","11","저층","33.38","1","13.82","1","","","8.46076","1","8.01","2","4.718","2","10.416","1","78.652","1","","","173","2","1.23","2","88.536","2","",""
"해양환경측정망","주문진연안3_연안","1998-02-01 00:00:00","128.8522222","37.89416667","0","0","표층","31.44","1","9.8","1","7.8","2","8.1","1","8.05","2","3","2","10","1","40","1","10.5","2","71","2","0.33","2","28","2","",""
"해양환경측정망","주문진연안3_연안","1998-02-01 00:00:00","128.8522222","37.89416667","0","26","저층","28.86","1","9.7","1","","","8.1","1","8.05","2","3","2","11","1","46","1","","","68","2","0.11","2","19","2","",""
"해양환경측정망","주문진연안3_연안","1998-05-01 00:00:00","128.8522222","37.89416667","0","0","표층","34.08","1","14.92","1","13.2","2","9.16","1","8.06","2","4","2","5","1","4","1","6","2","29","2","0.9","2","21","2","",""
"해양환경측정망","주문진연안3_연안","1998-05-01 00:00:00","128.8522222","37.89416667","0","29","저층","34.19","1","12.39","1","","","9.46","1","8.04","2","3","2","11","1","8","1","","","35","2","0.69","2","24","2","",""
"해양환경측정망","주문진연안3_연안","1998-08-01 00:00:00","128.8522222","37.89416667","0","0","표층","31.48","1","21.91","1","7.5","2","8.35714","1","7.99","2","2.1","2","3.441","1","18.9","1","6","2","26","2","0.56","2","5.32","2","",""
"해양환경측정망","주문진연안3_연안","1998-08-01 00:00:00","128.8522222","37.89416667","0","26","저층","32.29","1","20.21","1","","","7.58571","1","7.97","2","2.24","2","13.33","1","32.62","1","","","40","2","1.41","2","5.04","2","",""
"해양환경측정망","주문진연안3_연안","1998-11-01 00:00:00","128.8522222","37.89416667","0","0","표층","33.43","1","14.02","1","1.2","2","8.2998","1","8.05","2","4.214","2","8.122","1","79.128","1","6","2","199","2","0.43","2","116.41","2","",""
"해양환경측정망","주문진연안3_연안","1998-11-01 00:00:00","128.8522222","37.89416667","0","22","저층","33.45","1","14.15","1","","","8.22938","1","8.05","2","4.62","2","11.749","1","83.79","1","","","210","2","0.35","2","120.932","2","",""
"해양환경측정망","주문진연안4_연안","1998-02-01 00:00:00","128.8525","37.91888889","0","0","표층","33.15","1","9.8","1","5.4","2","8.07","1","8.02","2","5","2","13","1","75","1","13","2","102","2","0.1","2","22","2","",""
"해양환경측정망","주문진연안4_연안","1998-02-01 00:00:00","128.8525","37.91888889","0","37","저층","34.27","1","9.6","1","","","8.07","1","8.02","2","5","2","14","1","74","1","","","127","2","0.13","2","48","2","",""
"해양환경측정망","주문진연안4_연안","1998-05-01 00:00:00","128.8525","37.91888889","0","0","표층","34.18","1","15.12","1","14.7","2","8.9","1","8.04","2","4","2","9","1","15","1","5.5","2","51","2","1.09","2","32","2","",""
"해양환경측정망","주문진연안4_연안","1998-05-01 00:00:00","128.8525","37.91888889","0","37","저층","34.19","1","11.4","1","","","9.31","1","8.02","2","4","2","7","1","5","1","","","39","2","0.77","2","30","2","",""
"해양환경측정망","주문진연안4_연안","1998-08-01 00:00:00","128.8525","37.91888889","0","0","표층","31.41","1","21.83","1","11.1","2","7.31429","1","7.99","2","1.96","2","4.433","1","21.98","1","8.5","2","28","2","0.51","2","3.78","2","",""
"해양환경측정망","주문진연안4_연안","1998-08-01 00:00:00","128.8525","37.91888889","0","36","저층","32.49","1","19.83","1","","","6.74286","1","7.94","2","2.8","2","4.681","1","29.4","1","","","70","2","0.29","2","37.8","2","",""
"해양환경측정망","주문진연안4_연안","1998-11-01 00:00:00","128.8525","37.91888889","0","0","표층","33.46","1","14.02","1","1.6","2","8.30986","1","8.02","2","3.794","2","9.021","1","108.262","1","7","2","203","2","0.72","2","90.65","2","",""
"해양환경측정망","주문진연안4_연안","1998-11-01 00:00:00","128.8525","37.91888889","0","34","저층","33.45","1","14.22","1","","","8.27968","1","8.02","2","6.23","2","11.16","1","62.566","1","","","266","2","0.58","2","197.064","2","",""
"해양환경측정망","주문진연안H1_항만","1998-02-01 00:00:00","128.8313889","37.89055556","0","0","표층","33.94","1","10","1","15.8","2","8.02","1","7.97","2","11","2","47","1","142","1","2","2","254","2","1.58","2","101","2","",""
"해양환경측정망","주문진연안H1_항만","1998-02-01 00:00:00","128.8313889","37.89055556","0","6","저층","31.23","1","9.9","1","","","7.88","1","7.83","2","4","2","22","1","71","1","","","173","2","0.85","2","98","2","",""
"해양환경측정망","주문진연안H1_항만","1998-05-01 00:00:00","128.8313889","37.89055556","0","0","표층","33.21","1","14.37","1","20","2","6.37","1","7.91","2","20","2","29","1","121","1","2","2","206","2","2.02","2","65","2","",""
"해양환경측정망","주문진연안H1_항만","1998-05-01 00:00:00","128.8313889","37.89055556","0","6","저층","33.26","1","13.56","1","","","7.73","1","7.89","2","27","2","42","1","172","1","","","263","2","2.13","2","64","2","",""
"해양환경측정망","주문진연안H1_항만","1998-08-01 00:00:00","128.8313889","37.89055556","0","0","표층","27.11","1","21.6","1","12.5","2","6.15714","1","7.7","2","19.74","2","46.748","1","369.6","1","2.5","2","493","2","2.14","2","103.32","2","",""
"해양환경측정망","주문진연안H1_항만","1998-08-01 00:00:00","128.8313889","37.89055556","0","7","저층","28.52","1","21.58","1","","","6.3","1","7.73","2","18.9","2","44.826","1","290.5","1","","","417","2","1.79","2","106.54","2","",""
"해양환경측정망","주문진연안H1_항만","1998-11-01 00:00:00","128.8313889","37.89055556","0","0","표층","32.97","1","13.03","1","4.5","2","5.72435","1","7.97","2","18.018","2","56.42","1","173.068","1","1.5","2","462","2","0.82","2","270.522","2","",""
"해양환경측정망","주문진연안H1_항만","1998-11-01 00:00:00","128.8313889","37.89055556","0","7","저층","32.96","1","13.04","1","","","5.96579","1","7.83","2","17.584","2","46.593","1","165.144","1","","","488","2","0.88","2","305.116","2","",""
"해양환경측정망","죽변연안1_연안","1998-02-01 00:00:00","129.4258333","37.08166667","0","0","표층","34.43","1","11.9","1","8.4","2","8.09","1","8.04","2","5","2","12","1","38","1","14","2","62","2","0.49","2","19","2","",""
"해양환경측정망","죽변연안1_연안","1998-02-01 00:00:00","129.4258333","37.08166667","0","39","저층","34.5","1","10.8","1","","","8.07","1","8.02","2","5","2","10","1","77","1","","","101","2","0.43","2","19","2","",""
"해양환경측정망","죽변연안1_연안","1998-05-01 00:00:00","129.4258333","37.08166667","0","0","표층","34.22","1","15.27","1","12.5","2","8.43","1","8.05","2","4","2","11","1","17","1","8","2","48","2","0.64","2","27","2","",""
"해양환경측정망","죽변연안1_연안","1998-05-01 00:00:00","129.4258333","37.08166667","0","39","저층","34.24","1","5.46","1","","","7.59","1","8.05","2","5","2","7","1","8","1","","","50","2","0.35","2","37","2","",""
"해양환경측정망","죽변연안1_연안","1998-08-01 00:00:00","129.4258333","37.08166667","0","0","표층","31.31","1","23.27","1","10.5","2","8.62857","1","8.05","2","2.1","2","3.72","1","2.1","1","4.5","2","78","2","0.42","2","74.06","2","",""
"해양환경측정망","죽변연안1_연안","1998-08-01 00:00:00","129.4258333","37.08166667","0","39","저층","31.9","1","21.28","1","","","8.07143","1","8.01","2","3.22","2","3.968","1","2.66","1","","","53","2","0.24","2","47.18","2","",""
"해양환경측정망","죽변연안1_연안","1998-11-01 00:00:00","129.4258333","37.08166667","0","0","표층","33.74","1","14.85","1","0.6","2","7.7163","1","8.04","2","5.404","2","13.857","1","80.752","1","9","2","188","2","0.02","2","101.71","2","",""
"해양환경측정망","죽변연안1_연안","1998-11-01 00:00:00","129.4258333","37.08166667","0","39","저층","33.7","1","14.78","1","","","7.58551","1","8.02","2","5.152","2","12.276","1","115.948","1","","","219","2","0.56","2","97.664","2","",""
"해양환경측정망","죽변연안H1_항만","1998-02-01 00:00:00","129.4230556","37.05638889","0","0","표층","33.74","1","10","1","13","2","8.08","1","8.03","2","16","2","13","1","49","1","3","2","112","2","1.09","2","47","2","",""
"해양환경측정망","죽변연안H1_항만","1998-02-01 00:00:00","129.4230556","37.05638889","0","7","저층","34.08","1","10","1","","","8.09","1","8.04","2","5","2","12","1","11","1","","","73","2","1.2","2","57","2","",""
"해양환경측정망","죽변연안H1_항만","1998-05-01 00:00:00","129.4230556","37.05638889","0","0","표층","32.38","1","14.8","1","21.6","2","8.04","1","7.84","2","11","2","15","1","43","1","2","2","99","2","2.18","2","45","2","",""
